Sr_no,Marks,Code
1.0,623.0,280413
2.0,220.0,280413
3.0,274.0,280413
4.0,179.0,280413
5.0,61.0,280413
6.0,80.0,280413
7.0,185.0,280413
8.0,39.0,280413
9.0,676.0,280413
10.0,44.0,280413
11.0,196.0,280413
12.0,390.0,280413
13.0,60.0,280413
14.0,688.0,280413
15.0,660.0,280413
16.0,337.0,280413
17.0,123.0,280413
18.0,107.0,280413
19.0,259.0,280413
20.0,86.0,280413
21.0,274.0,280413
22.0,216.0,280413
23.0,153.0,280413
24.0,82.0,280413
25.0,31.0,280413
26.0,63.0,280413
27.0,233.0,280413
28.0,452.0,280413
29.0,28.0,280413
30.0,70.0,280413
31.0,335.0,280413
32.0,88.0,280413
33.0,142.0,280413
34.0,279.0,280413
35.0,158.0,280413
36.0,137.0,280413
37.0,90.0,280413
38.0,256.0,280413
39.0,288.0,280413
40.0,486.0,280413
41.0,216.0,280413
42.0,256.0,280413
43.0,174.0,280413
44.0,81.0,280413
45.0,409.0,280413
46.0,117.0,280413
47.0,504.0,280413
48.0,120.0,280413
49.0,532.0,280413
50.0,100.0,280413
51.0,152.0,280413
52.0,205.0,280413
53.0,375.0,280413
54.0,523.0,280413
55.0,414.0,280413
56.0,139.0,280413
57.0,162.0,280413
58.0,461.0,280413
59.0,296.0,280413
60.0,17.0,280413
61.0,274.0,280413
62.0,195.0,280413
63.0,44.0,280413
64.0,257.0,280413
65.0,192.0,280413
66.0,56.0,280413
67.0,480.0,280413
68.0,560.0,280413
69.0,503.0,280413
70.0,439.0,280413
71.0,100.0,280413
72.0,196.0,280413
73.0,79.0,280413
74.0,195.0,280413
75.0,135.0,280413
76.0,333.0,280413
77.0,227.0,280413
78.0,65.0,280413
79.0,137.0,280413
80.0,177.0,280413
81.0,212.0,280413
82.0,645.0,280413
83.0,120.0,280413
84.0,42.0,280413
85.0,115.0,280413
86.0,37.0,280413
87.0,349.0,280413
88.0,325.0,280413
89.0,414.0,280413
90.0,20.0,280413
91.0,251.0,280413
92.0,453.0,280413
93.0,135.0,280413
94.0,238.0,280413
95.0,703.0,280413
96.0,205.0,280413
97.0,350.0,280413
98.0,131.0,280413
99.0,66.0,280413
100.0,65.0,280413
101.0,88.0,280413
102.0,84.0,280413
103.0,289.0,280413
104.0,176.0,280413
105.0,258.0,280413
106.0,218.0,280413
107.0,460.0,280413
108.0,165.0,280413
109.0,425.0,280413
110.0,253.0,280413
111.0,206.0,280413
112.0,40.0,280413
113.0,113.0,280413
114.0,25.0,280413
115.0,604.0,280413
116.0,20.0,280413
117.0,60.0,280413
118.0,107.0,280413
119.0,178.0,280413
120.0,45.0,280413
121.0,401.0,280413
122.0,511.0,280413
123.0,580.0,280413
124.0,340.0,280413
125.0,129.0,280413
126.0,164.0,280413
127.0,305.0,280413
128.0,434.0,280413
129.0,255.0,280413
130.0,100.0,280413
131.0,115.0,280413
132.0,589.0,280413
133.0,110.0,280413
134.0,142.0,280413
135.0,27.0,280413
136.0,303.0,280413
137.0,133.0,280413
138.0,308.0,280413
139.0,73.0,280413
140.0,190.0,280413
141.0,150.0,280413
142.0,20.0,280413
143.0,286.0,280413
144.0,48.0,280413
145.0,25.0,280413
146.0,173.0,280413
147.0,541.0,280413
148.0,65.0,280413
149.0,401.0,280413
150.0,283.0,280413
151.0,298.0,280413
152.0,225.0,280413
153.0,466.0,280413
154.0,94.0,280413
155.0,80.0,280413
156.0,184.0,280413
157.0,78.0,280413
158.0,135.0,280413
159.0,122.0,280413
160.0,325.0,280413
161.0,0.0,280413
162.0,109.0,280413
163.0,70.0,280413
164.0,70.0,280413
165.0,391.0,280413
166.0,265.0,280413
167.0,65.0,280413
168.0,169.0,280413
169.0,348.0,280413
170.0,575.0,280413
171.0,225.0,280413
172.0,201.0,280413
173.0,120.0,280413
174.0,182.0,280413
175.0,555.0,280413
176.0,181.0,280413
177.0,240.0,280413
178.0,165.0,280413
179.0,300.0,280413
180.0,576.0,280413
181.0,186.0,280413
182.0,127.0,280413
183.0,72.0,280413
184.0,120.0,280413
185.0,101.0,280413
186.0,63.0,280413
187.0,130.0,280413
188.0,98.0,280413
189.0,267.0,280413
190.0,130.0,280413
191.0,242.0,280413
192.0,643.0,280413
193.0,35.0,280413
194.0,505.0,280413
195.0,94.0,280413
196.0,23.0,280413
197.0,46.0,280413
198.0,66.0,280413
199.0,309.0,280413
200.0,284.0,280413
201.0,381.0,280413
202.0,135.0,280413
203.0,471.0,280413
204.0,166.0,280413
205.0,105.0,280413
206.0,271.0,280413
207.0,420.0,280413
208.0,138.0,280413
209.0,105.0,280413
210.0,126.0,280413
211.0,27.0,280413
212.0,425.0,280413
