Sr_no,Marks,Code
1.0,186.0,300610
2.0,15.0,300610
3.0,40.0,300610
4.0,83.0,300610
5.0,138.0,300610
6.0,210.0,300610
7.0,200.0,300610
8.0,353.0,300610
9.0,201.0,300610
10.0,262.0,300610
11.0,170.0,300610
12.0,182.0,300610
13.0,40.0,300610
14.0,125.0,300610
15.0,51.0,300610
16.0,95.0,300610
17.0,133.0,300610
18.0,27.0,300610
19.0,201.0,300610
20.0,15.0,300610
21.0,149.0,300610
22.0,103.0,300610
23.0,110.0,300610
24.0,193.0,300610
25.0,82.0,300610
26.0,50.0,300610
27.0,113.0,300610
28.0,67.0,300610
29.0,156.0,300610
30.0,147.0,300610
301.0,96.0,300610
302.0,45.0,300610
303.0,66.0,300610
304.0,258.0,300610
305.0,309.0,300610
306.0,65.0,300610
307.0,218.0,300610
308.0,45.0,300610
309.0,15.0,300610
310.0,34.0,300610
311.0,106.0,300610
312.0,145.0,300610
313.0,99.0,300610
314.0,90.0,300610
315.0,37.0,300610
316.0,320.0,300610
317.0,449.0,300610
318.0,103.0,300610
319.0,102.0,300610
320.0,90.0,300610
321.0,110.0,300610
322.0,214.0,300610
323.0,83.0,300610
324.0,200.0,300610
325.0,32.0,300610
326.0,109.0,300610
327.0,67.0,300610
328.0,99.0,300610
329.0,53.0,300610
330.0,14.0,300610
31.0,89.0,300610
32.0,175.0,300610
33.0,462.0,300610
34.0,120.0,300610
35.0,635.0,300610
36.0,6.0,300610
37.0,265.0,300610
38.0,81.0,300610
39.0,25.0,300610
40.0,34.0,300610
41.0,98.0,300610
42.0,173.0,300610
43.0,150.0,300610
44.0,130.0,300610
45.0,40.0,300610
46.0,122.0,300610
47.0,140.0,300610
48.0,110.0,300610
49.0,50.0,300610
50.0,101.0,300610
51.0,87.0,300610
52.0,61.0,300610
53.0,99.0,300610
54.0,25.0,300610
55.0,15.0,300610
56.0,134.0,300610
57.0,34.0,300610
58.0,257.0,300610
59.0,156.0,300610
60.0,580.0,300610
331.0,85.0,300610
332.0,134.0,300610
333.0,211.0,300610
334.0,85.0,300610
335.0,66.0,300610
336.0,523.0,300610
337.0,83.0,300610
338.0,83.0,300610
339.0,90.0,300610
340.0,361.0,300610
341.0,65.0,300610
342.0,303.0,300610
343.0,85.0,300610
344.0,480.0,300610
345.0,110.0,300610
346.0,25.0,300610
347.0,290.0,300610
348.0,162.0,300610
349.0,37.0,300610
350.0,111.0,300610
351.0,124.0,300610
352.0,98.0,300610
353.0,140.0,300610
354.0,80.0,300610
355.0,33.0,300610
356.0,430.0,300610
357.0,33.0,300610
358.0,224.0,300610
359.0,54.0,300610
360.0,70.0,300610
61.0,30.0,300610
62.0,29.0,300610
63.0,66.0,300610
64.0,182.0,300610
65.0,399.0,300610
66.0,93.0,300610
67.0,36.0,300610
68.0,86.0,300610
69.0,80.0,300610
70.0,557.0,300610
71.0,53.0,300610
72.0,59.0,300610
73.0,60.0,300610
74.0,85.0,300610
75.0,87.0,300610
76.0,125.0,300610
77.0,620.0,300610
78.0,187.0,300610
79.0,12.0,300610
80.0,358.0,300610
81.0,77.0,300610
82.0,171.0,300610
83.0,168.0,300610
84.0,73.0,300610
85.0,126.0,300610
86.0,240.0,300610
87.0,-9.0,300610
88.0,95.0,300610
89.0,62.0,300610
90.0,229.0,300610
361.0,53.0,300610
362.0,133.0,300610
363.0,247.0,300610
364.0,90.0,300610
365.0,37.0,300610
366.0,420.0,300610
367.0,80.0,300610
368.0,151.0,300610
369.0,194.0,300610
370.0,58.0,300610
371.0,55.0,300610
372.0,22.0,300610
373.0,417.0,300610
374.0,94.0,300610
375.0,55.0,300610
376.0,5.0,300610
377.0,101.0,300610
378.0,92.0,300610
379.0,102.0,300610
380.0,31.0,300610
381.0,143.0,300610
382.0,102.0,300610
383.0,-5.0,300610
384.0,20.0,300610
385.0,344.0,300610
386.0,33.0,300610
387.0,159.0,300610
388.0,67.0,300610
389.0,165.0,300610
390.0,28.0,300610
91.0,67.0,300610
92.0,224.0,300610
93.0,385.0,300610
94.0,185.0,300610
95.0,100.0,300610
96.0,302.0,300610
97.0,187.0,300610
98.0,468.0,300610
99.0,57.0,300610
100.0,120.0,300610
101.0,123.0,300610
102.0,542.0,300610
103.0,169.0,300610
104.0,80.0,300610
105.0,120.0,300610
106.0,86.0,300610
107.0,91.0,300610
108.0,175.0,300610
109.0,100.0,300610
110.0,154.0,300610
111.0,115.0,300610
112.0,128.0,300610
113.0,133.0,300610
114.0,85.0,300610
115.0,67.0,300610
116.0,138.0,300610
117.0,97.0,300610
118.0,40.0,300610
119.0,35.0,300610
120.0,167.0,300610
391.0,52.0,300610
392.0,128.0,300610
393.0,43.0,300610
394.0,102.0,300610
395.0,25.0,300610
396.0,128.0,300610
397.0,122.0,300610
398.0,36.0,300610
399.0,190.0,300610
400.0,179.0,300610
401.0,30.0,300610
402.0,99.0,300610
403.0,56.0,300610
404.0,102.0,300610
405.0,70.0,300610
406.0,140.0,300610
407.0,110.0,300610
408.0,23.0,300610
409.0,68.0,300610
410.0,508.0,300610
411.0,91.0,300610
412.0,238.0,300610
413.0,166.0,300610
414.0,42.0,300610
415.0,115.0,300610
416.0,111.0,300610
417.0,327.0,300610
418.0,90.0,300610
419.0,255.0,300610
420.0,299.0,300610
121.0,67.0,300610
122.0,45.0,300610
123.0,10.0,300610
124.0,77.0,300610
125.0,87.0,300610
126.0,150.0,300610
127.0,93.0,300610
128.0,108.0,300610
129.0,280.0,300610
130.0,55.0,300610
131.0,65.0,300610
132.0,35.0,300610
133.0,165.0,300610
134.0,38.0,300610
135.0,105.0,300610
136.0,84.0,300610
137.0,61.0,300610
138.0,104.0,300610
139.0,270.0,300610
140.0,200.0,300610
141.0,25.0,300610
142.0,450.0,300610
143.0,4.0,300610
144.0,7.0,300610
145.0,93.0,300610
146.0,36.0,300610
147.0,116.0,300610
148.0,119.0,300610
149.0,236.0,300610
150.0,109.0,300610
421.0,178.0,300610
422.0,332.0,300610
151.0,174.0,300610
152.0,158.0,300610
153.0,98.0,300610
154.0,12.0,300610
