Sr_no,Marks,Code
1.0,324.0,411805
2.0,625.0,411805
3.0,105.0,411805
4.0,348.0,411805
5.0,518.0,411805
6.0,180.0,411805
7.0,54.0,411805
8.0,207.0,411805
9.0,99.0,411805
10.0,94.0,411805
11.0,67.0,411805
12.0,180.0,411805
13.0,61.0,411805
14.0,179.0,411805
15.0,241.0,411805
16.0,180.0,411805
17.0,116.0,411805
18.0,439.0,411805
19.0,134.0,411805
20.0,50.0,411805
21.0,473.0,411805
22.0,89.0,411805
23.0,206.0,411805
24.0,189.0,411805
25.0,64.0,411805
26.0,55.0,411805
27.0,66.0,411805
28.0,127.0,411805
29.0,152.0,411805
30.0,139.0,411805
301.0,113.0,411805
302.0,57.0,411805
303.0,150.0,411805
304.0,115.0,411805
305.0,156.0,411805
306.0,75.0,411805
307.0,95.0,411805
308.0,259.0,411805
309.0,423.0,411805
310.0,173.0,411805
311.0,70.0,411805
312.0,115.0,411805
313.0,150.0,411805
314.0,600.0,411805
315.0,70.0,411805
316.0,378.0,411805
317.0,55.0,411805
318.0,93.0,411805
319.0,80.0,411805
320.0,76.0,411805
321.0,119.0,411805
322.0,88.0,411805
323.0,100.0,411805
324.0,90.0,411805
325.0,273.0,411805
326.0,132.0,411805
327.0,52.0,411805
328.0,56.0,411805
329.0,260.0,411805
330.0,69.0,411805
31.0,460.0,411805
32.0,32.0,411805
33.0,104.0,411805
34.0,126.0,411805
35.0,70.0,411805
36.0,41.0,411805
37.0,105.0,411805
38.0,137.0,411805
39.0,559.0,411805
40.0,111.0,411805
41.0,28.0,411805
42.0,370.0,411805
43.0,47.0,411805
44.0,30.0,411805
45.0,259.0,411805
46.0,90.0,411805
47.0,177.0,411805
48.0,50.0,411805
49.0,300.0,411805
50.0,371.0,411805
51.0,260.0,411805
52.0,34.0,411805
53.0,88.0,411805
54.0,101.0,411805
55.0,207.0,411805
56.0,84.0,411805
57.0,116.0,411805
58.0,214.0,411805
59.0,74.0,411805
60.0,50.0,411805
331.0,188.0,411805
332.0,71.0,411805
333.0,404.0,411805
334.0,47.0,411805
335.0,45.0,411805
336.0,75.0,411805
337.0,60.0,411805
338.0,124.0,411805
339.0,124.0,411805
340.0,20.0,411805
341.0,104.0,411805
342.0,90.0,411805
343.0,151.0,411805
344.0,41.0,411805
345.0,52.0,411805
346.0,163.0,411805
347.0,170.0,411805
348.0,83.0,411805
349.0,27.0,411805
350.0,77.0,411805
351.0,40.0,411805
352.0,70.0,411805
353.0,189.0,411805
354.0,130.0,411805
355.0,109.0,411805
356.0,197.0,411805
357.0,127.0,411805
358.0,145.0,411805
359.0,175.0,411805
360.0,375.0,411805
61.0,290.0,411805
62.0,127.0,411805
63.0,252.0,411805
64.0,222.0,411805
65.0,75.0,411805
66.0,246.0,411805
67.0,21.0,411805
68.0,162.0,411805
69.0,127.0,411805
70.0,50.0,411805
71.0,196.0,411805
72.0,386.0,411805
73.0,209.0,411805
74.0,92.0,411805
75.0,135.0,411805
76.0,145.0,411805
77.0,495.0,411805
78.0,103.0,411805
79.0,99.0,411805
80.0,389.0,411805
81.0,78.0,411805
82.0,279.0,411805
83.0,238.0,411805
84.0,304.0,411805
85.0,100.0,411805
86.0,303.0,411805
87.0,39.0,411805
88.0,142.0,411805
89.0,366.0,411805
90.0,160.0,411805
361.0,65.0,411805
362.0,120.0,411805
363.0,56.0,411805
364.0,73.0,411805
365.0,158.0,411805
366.0,146.0,411805
367.0,262.0,411805
368.0,90.0,411805
369.0,413.0,411805
370.0,102.0,411805
371.0,220.0,411805
372.0,242.0,411805
373.0,63.0,411805
374.0,130.0,411805
375.0,184.0,411805
376.0,215.0,411805
377.0,132.0,411805
378.0,113.0,411805
379.0,137.0,411805
380.0,178.0,411805
381.0,55.0,411805
382.0,60.0,411805
383.0,138.0,411805
384.0,409.0,411805
385.0,313.0,411805
386.0,566.0,411805
387.0,368.0,411805
388.0,131.0,411805
389.0,87.0,411805
390.0,96.0,411805
91.0,150.0,411805
92.0,92.0,411805
93.0,168.0,411805
94.0,124.0,411805
95.0,67.0,411805
96.0,202.0,411805
97.0,122.0,411805
98.0,506.0,411805
99.0,173.0,411805
100.0,79.0,411805
101.0,54.0,411805
102.0,105.0,411805
103.0,125.0,411805
104.0,121.0,411805
105.0,270.0,411805
106.0,482.0,411805
107.0,191.0,411805
108.0,300.0,411805
109.0,236.0,411805
110.0,227.0,411805
111.0,130.0,411805
112.0,73.0,411805
113.0,172.0,411805
114.0,19.0,411805
115.0,583.0,411805
116.0,382.0,411805
117.0,38.0,411805
118.0,276.0,411805
119.0,149.0,411805
120.0,32.0,411805
391.0,265.0,411805
392.0,54.0,411805
393.0,158.0,411805
394.0,104.0,411805
395.0,480.0,411805
396.0,258.0,411805
397.0,105.0,411805
398.0,122.0,411805
399.0,539.0,411805
400.0,80.0,411805
401.0,441.0,411805
402.0,25.0,411805
403.0,140.0,411805
404.0,105.0,411805
405.0,110.0,411805
406.0,245.0,411805
407.0,106.0,411805
408.0,204.0,411805
409.0,120.0,411805
410.0,85.0,411805
411.0,124.0,411805
412.0,93.0,411805
413.0,73.0,411805
414.0,90.0,411805
415.0,86.0,411805
416.0,369.0,411805
417.0,200.0,411805
418.0,58.0,411805
419.0,104.0,411805
420.0,115.0,411805
121.0,55.0,411805
122.0,192.0,411805
123.0,90.0,411805
124.0,120.0,411805
125.0,26.0,411805
126.0,135.0,411805
127.0,114.0,411805
128.0,160.0,411805
129.0,361.0,411805
130.0,149.0,411805
131.0,204.0,411805
132.0,201.0,411805
133.0,328.0,411805
134.0,97.0,411805
135.0,433.0,411805
136.0,111.0,411805
137.0,50.0,411805
138.0,106.0,411805
139.0,115.0,411805
140.0,338.0,411805
141.0,273.0,411805
142.0,143.0,411805
143.0,217.0,411805
144.0,83.0,411805
145.0,143.0,411805
146.0,47.0,411805
147.0,21.0,411805
148.0,473.0,411805
149.0,134.0,411805
150.0,65.0,411805
421.0,61.0,411805
422.0,96.0,411805
423.0,142.0,411805
424.0,226.0,411805
425.0,57.0,411805
426.0,273.0,411805
427.0,104.0,411805
