Sr_no,Marks,Code
1.0,156.0,270113
2.0,515.0,270113
3.0,352.0,270113
4.0,212.0,270113
5.0,67.0,270113
6.0,146.0,270113
7.0,189.0,270113
8.0,101.0,270113
9.0,45.0,270113
10.0,372.0,270113
11.0,142.0,270113
12.0,23.0,270113
13.0,260.0,270113
14.0,133.0,270113
15.0,114.0,270113
16.0,54.0,270113
17.0,102.0,270113
18.0,162.0,270113
19.0,126.0,270113
20.0,45.0,270113
21.0,232.0,270113
22.0,130.0,270113
23.0,-25.0,270113
24.0,89.0,270113
25.0,81.0,270113
26.0,90.0,270113
27.0,63.0,270113
28.0,100.0,270113
29.0,64.0,270113
30.0,63.0,270113
31.0,65.0,270113
32.0,92.0,270113
33.0,68.0,270113
34.0,61.0,270113
35.0,68.0,270113
36.0,451.0,270113
37.0,156.0,270113
38.0,575.0,270113
39.0,93.0,270113
40.0,690.0,270113
41.0,384.0,270113
42.0,65.0,270113
43.0,43.0,270113
44.0,180.0,270113
45.0,49.0,270113
46.0,203.0,270113
47.0,208.0,270113
48.0,34.0,270113
49.0,120.0,270113
50.0,146.0,270113
51.0,236.0,270113
52.0,242.0,270113
53.0,24.0,270113
54.0,30.0,270113
55.0,69.0,270113
56.0,197.0,270113
57.0,125.0,270113
58.0,95.0,270113
59.0,64.0,270113
60.0,195.0,270113
61.0,189.0,270113
62.0,64.0,270113
63.0,197.0,270113
64.0,141.0,270113
65.0,91.0,270113
66.0,141.0,270113
67.0,144.0,270113
68.0,163.0,270113
69.0,68.0,270113
70.0,226.0,270113
71.0,195.0,270113
72.0,75.0,270113
73.0,109.0,270113
74.0,298.0,270113
75.0,270.0,270113
76.0,62.0,270113
77.0,166.0,270113
78.0,58.0,270113
79.0,142.0,270113
80.0,53.0,270113
81.0,90.0,270113
82.0,191.0,270113
83.0,115.0,270113
84.0,209.0,270113
85.0,236.0,270113
86.0,51.0,270113
87.0,130.0,270113
88.0,249.0,270113
89.0,7.0,270113
90.0,315.0,270113
91.0,110.0,270113
92.0,66.0,270113
93.0,14.0,270113
94.0,79.0,270113
95.0,347.0,270113
96.0,71.0,270113
97.0,223.0,270113
98.0,227.0,270113
99.0,113.0,270113
100.0,150.0,270113
101.0,177.0,270113
102.0,240.0,270113
103.0,55.0,270113
104.0,87.0,270113
105.0,297.0,270113
106.0,55.0,270113
107.0,184.0,270113
108.0,21.0,270113
109.0,140.0,270113
110.0,115.0,270113
111.0,43.0,270113
112.0,151.0,270113
113.0,129.0,270113
114.0,199.0,270113
115.0,150.0,270113
116.0,157.0,270113
117.0,55.0,270113
118.0,296.0,270113
119.0,16.0,270113
120.0,134.0,270113
121.0,55.0,270113
122.0,93.0,270113
123.0,183.0,270113
124.0,61.0,270113
125.0,58.0,270113
126.0,89.0,270113
127.0,166.0,270113
128.0,208.0,270113
129.0,49.0,270113
130.0,125.0,270113
131.0,80.0,270113
132.0,258.0,270113
133.0,177.0,270113
134.0,95.0,270113
135.0,225.0,270113
136.0,495.0,270113
137.0,329.0,270113
138.0,243.0,270113
139.0,245.0,270113
140.0,244.0,270113
141.0,107.0,270113
142.0,363.0,270113
143.0,180.0,270113
144.0,26.0,270113
145.0,225.0,270113
146.0,-25.0,270113
147.0,25.0,270113
148.0,27.0,270113
149.0,485.0,270113
150.0,25.0,270113
151.0,345.0,270113
152.0,35.0,270113
153.0,44.0,270113
154.0,254.0,270113
155.0,336.0,270113
156.0,41.0,270113
157.0,190.0,270113
158.0,155.0,270113
159.0,388.0,270113
160.0,60.0,270113
161.0,141.0,270113
162.0,184.0,270113
163.0,106.0,270113
164.0,25.0,270113
165.0,303.0,270113
166.0,197.0,270113
167.0,83.0,270113
168.0,75.0,270113
169.0,216.0,270113
170.0,140.0,270113
171.0,63.0,270113
172.0,195.0,270113
173.0,103.0,270113
174.0,119.0,270113
175.0,130.0,270113
176.0,39.0,270113
177.0,72.0,270113
178.0,185.0,270113
179.0,146.0,270113
180.0,700.0,270113
181.0,396.0,270113
182.0,378.0,270113
183.0,27.0,270113
184.0,424.0,270113
185.0,383.0,270113
186.0,96.0,270113
187.0,578.0,270113
188.0,151.0,270113
189.0,425.0,270113
190.0,318.0,270113
191.0,182.0,270113
192.0,106.0,270113
193.0,189.0,270113
194.0,87.0,270113
195.0,463.0,270113
196.0,379.0,270113
197.0,194.0,270113
198.0,87.0,270113
199.0,217.0,270113
200.0,231.0,270113
201.0,53.0,270113
202.0,158.0,270113
203.0,109.0,270113
204.0,115.0,270113
205.0,366.0,270113
206.0,40.0,270113
207.0,84.0,270113
208.0,165.0,270113
209.0,50.0,270113
210.0,40.0,270113
211.0,5.0,270113
212.0,93.0,270113
213.0,147.0,270113
214.0,387.0,270113
215.0,60.0,270113
216.0,354.0,270113
217.0,461.0,270113
218.0,40.0,270113
219.0,173.0,270113
220.0,70.0,270113
221.0,311.0,270113
222.0,140.0,270113
223.0,101.0,270113
224.0,120.0,270113
225.0,132.0,270113
226.0,70.0,270113
227.0,77.0,270113
228.0,61.0,270113
229.0,67.0,270113
230.0,156.0,270113
231.0,95.0,270113
232.0,205.0,270113
233.0,521.0,270113
234.0,105.0,270113
235.0,110.0,270113
236.0,85.0,270113
237.0,93.0,270113
238.0,34.0,270113
239.0,166.0,270113
240.0,94.0,270113
241.0,178.0,270113
242.0,159.0,270113
243.0,93.0,270113
244.0,184.0,270113
245.0,42.0,270113
246.0,584.0,270113
247.0,140.0,270113
248.0,178.0,270113
249.0,142.0,270113
250.0,81.0,270113
251.0,624.0,270113
252.0,16.0,270113
253.0,55.0,270113
254.0,107.0,270113
255.0,352.0,270113
256.0,82.0,270113
257.0,347.0,270113
258.0,213.0,270113
259.0,421.0,270113
260.0,209.0,270113
261.0,390.0,270113
262.0,154.0,270113
263.0,99.0,270113
264.0,85.0,270113
265.0,130.0,270113
266.0,17.0,270113
267.0,232.0,270113
268.0,88.0,270113
269.0,82.0,270113
270.0,95.0,270113
271.0,141.0,270113
272.0,62.0,270113
273.0,134.0,270113
274.0,455.0,270113
275.0,62.0,270113
276.0,119.0,270113
277.0,293.0,270113
278.0,100.0,270113
279.0,215.0,270113
280.0,90.0,270113
281.0,386.0,270113
282.0,160.0,270113
283.0,275.0,270113
284.0,85.0,270113
285.0,37.0,270113
286.0,178.0,270113
287.0,41.0,270113
288.0,87.0,270113
289.0,223.0,270113
290.0,271.0,270113
291.0,132.0,270113
292.0,48.0,270113
293.0,160.0,270113
294.0,226.0,270113
