Sr_no,Marks,Code
1.0,105.0,300346
2.0,24.0,300346
3.0,62.0,300346
4.0,33.0,300346
5.0,171.0,300346
6.0,135.0,300346
7.0,92.0,300346
8.0,123.0,300346
9.0,48.0,300346
10.0,91.0,300346
11.0,35.0,300346
12.0,38.0,300346
13.0,160.0,300346
14.0,28.0,300346
15.0,0.0,300346
16.0,87.0,300346
17.0,39.0,300346
18.0,169.0,300346
19.0,298.0,300346
20.0,74.0,300346
21.0,45.0,300346
22.0,170.0,300346
23.0,400.0,300346
24.0,82.0,300346
25.0,29.0,300346
26.0,60.0,300346
27.0,215.0,300346
28.0,245.0,300346
29.0,45.0,300346
30.0,76.0,300346
301.0,88.0,300346
302.0,206.0,300346
303.0,35.0,300346
304.0,218.0,300346
305.0,185.0,300346
306.0,397.0,300346
307.0,289.0,300346
308.0,227.0,300346
309.0,136.0,300346
310.0,60.0,300346
311.0,342.0,300346
312.0,337.0,300346
313.0,60.0,300346
314.0,45.0,300346
315.0,99.0,300346
316.0,189.0,300346
317.0,217.0,300346
318.0,253.0,300346
319.0,50.0,300346
320.0,71.0,300346
321.0,46.0,300346
322.0,183.0,300346
323.0,220.0,300346
324.0,427.0,300346
325.0,52.0,300346
326.0,19.0,300346
327.0,225.0,300346
328.0,50.0,300346
329.0,51.0,300346
330.0,71.0,300346
31.0,276.0,300346
32.0,378.0,300346
33.0,82.0,300346
34.0,343.0,300346
35.0,10.0,300346
36.0,391.0,300346
37.0,71.0,300346
38.0,316.0,300346
39.0,230.0,300346
40.0,186.0,300346
41.0,484.0,300346
42.0,157.0,300346
43.0,412.0,300346
44.0,144.0,300346
45.0,55.0,300346
46.0,330.0,300346
47.0,257.0,300346
48.0,63.0,300346
49.0,356.0,300346
50.0,35.0,300346
51.0,95.0,300346
52.0,21.0,300346
53.0,105.0,300346
54.0,316.0,300346
55.0,220.0,300346
56.0,52.0,300346
57.0,288.0,300346
58.0,7.0,300346
59.0,324.0,300346
60.0,201.0,300346
331.0,453.0,300346
332.0,137.0,300346
333.0,307.0,300346
334.0,459.0,300346
335.0,145.0,300346
336.0,134.0,300346
337.0,60.0,300346
338.0,156.0,300346
339.0,421.0,300346
340.0,139.0,300346
341.0,402.0,300346
342.0,313.0,300346
343.0,91.0,300346
344.0,92.0,300346
345.0,267.0,300346
346.0,63.0,300346
347.0,22.0,300346
348.0,174.0,300346
349.0,37.0,300346
350.0,289.0,300346
351.0,87.0,300346
352.0,102.0,300346
353.0,289.0,300346
354.0,95.0,300346
355.0,77.0,300346
356.0,20.0,300346
357.0,102.0,300346
358.0,90.0,300346
359.0,261.0,300346
360.0,452.0,300346
61.0,-20.0,300346
62.0,487.0,300346
63.0,86.0,300346
64.0,72.0,300346
65.0,357.0,300346
66.0,71.0,300346
67.0,110.0,300346
68.0,237.0,300346
69.0,62.0,300346
70.0,21.0,300346
71.0,75.0,300346
72.0,95.0,300346
73.0,237.0,300346
74.0,176.0,300346
75.0,177.0,300346
76.0,4.0,300346
77.0,28.0,300346
78.0,51.0,300346
79.0,10.0,300346
80.0,226.0,300346
81.0,183.0,300346
82.0,417.0,300346
83.0,92.0,300346
84.0,65.0,300346
85.0,87.0,300346
86.0,41.0,300346
87.0,32.0,300346
88.0,313.0,300346
89.0,117.0,300346
90.0,366.0,300346
361.0,32.0,300346
91.0,66.0,300346
92.0,219.0,300346
93.0,159.0,300346
94.0,120.0,300346
95.0,75.0,300346
96.0,20.0,300346
97.0,76.0,300346
98.0,107.0,300346
99.0,59.0,300346
100.0,433.0,300346
101.0,70.0,300346
102.0,193.0,300346
103.0,136.0,300346
104.0,204.0,300346
105.0,46.0,300346
106.0,170.0,300346
107.0,38.0,300346
108.0,546.0,300346
109.0,161.0,300346
110.0,42.0,300346
111.0,207.0,300346
112.0,47.0,300346
113.0,54.0,300346
114.0,295.0,300346
115.0,102.0,300346
116.0,105.0,300346
117.0,96.0,300346
118.0,105.0,300346
119.0,39.0,300346
120.0,270.0,300346
121.0,85.0,300346
122.0,38.0,300346
123.0,390.0,300346
124.0,17.0,300346
125.0,210.0,300346
126.0,337.0,300346
127.0,40.0,300346
128.0,202.0,300346
129.0,417.0,300346
130.0,41.0,300346
131.0,109.0,300346
132.0,266.0,300346
133.0,282.0,300346
134.0,173.0,300346
135.0,130.0,300346
136.0,353.0,300346
137.0,32.0,300346
138.0,37.0,300346
139.0,104.0,300346
140.0,46.0,300346
141.0,268.0,300346
142.0,338.0,300346
143.0,104.0,300346
144.0,33.0,300346
145.0,90.0,300346
146.0,144.0,300346
147.0,135.0,300346
148.0,10.0,300346
149.0,340.0,300346
150.0,453.0,300346
151.0,175.0,300346
152.0,75.0,300346
153.0,212.0,300346
154.0,81.0,300346
155.0,8.0,300346
156.0,65.0,300346
157.0,49.0,300346
158.0,71.0,300346
159.0,325.0,300346
160.0,141.0,300346
161.0,76.0,300346
162.0,283.0,300346
163.0,356.0,300346
164.0,76.0,300346
165.0,40.0,300346
166.0,71.0,300346
167.0,268.0,300346
168.0,356.0,300346
169.0,102.0,300346
170.0,241.0,300346
171.0,109.0,300346
172.0,353.0,300346
173.0,306.0,300346
174.0,96.0,300346
175.0,86.0,300346
176.0,291.0,300346
177.0,288.0,300346
178.0,461.0,300346
179.0,182.0,300346
180.0,82.0,300346
181.0,75.0,300346
182.0,30.0,300346
183.0,364.0,300346
184.0,133.0,300346
185.0,75.0,300346
186.0,317.0,300346
187.0,46.0,300346
188.0,451.0,300346
189.0,168.0,300346
190.0,95.0,300346
191.0,104.0,300346
192.0,24.0,300346
193.0,197.0,300346
194.0,155.0,300346
195.0,222.0,300346
196.0,268.0,300346
197.0,90.0,300346
198.0,64.0,300346
199.0,40.0,300346
200.0,430.0,300346
201.0,211.0,300346
202.0,137.0,300346
203.0,304.0,300346
204.0,70.0,300346
205.0,96.0,300346
206.0,59.0,300346
207.0,65.0,300346
208.0,175.0,300346
209.0,75.0,300346
210.0,75.0,300346
211.0,59.0,300346
212.0,57.0,300346
213.0,172.0,300346
214.0,281.0,300346
215.0,95.0,300346
216.0,233.0,300346
217.0,207.0,300346
218.0,277.0,300346
219.0,193.0,300346
220.0,288.0,300346
221.0,166.0,300346
222.0,38.0,300346
223.0,37.0,300346
224.0,52.0,300346
225.0,67.0,300346
226.0,6.0,300346
227.0,65.0,300346
228.0,73.0,300346
229.0,53.0,300346
230.0,402.0,300346
231.0,118.0,300346
