Sr_no,Marks,Code
1,330,440822
2,141,440822
3,513,440822
4,162,440822
5,64,440822
6,166,440822
7,297,440822
8,283,440822
9,473,440822
10,25,440822
11,151,440822
12,337,440822
13,40,440822
14,58,440822
15,82,440822
16,37,440822
17,447,440822
18,131,440822
19,225,440822
20,135,440822
21,353,440822
22,115,440822
23,193,440822
24,572,440822
25,219,440822
26,517,440822
27,338,440822
28,226,440822
29,263,440822
30,155,440822
301,184,440822
302,196,440822
303,477,440822
304,142,440822
305,85,440822
306,125,440822
307,130,440822
308,349,440822
309,280,440822
310,186,440822
311,13,440822
312,185,440822
313,268,440822
314,151,440822
315,357,440822
316,20,440822
317,198,440822
318,478,440822
319,25,440822
320,184,440822
321,626,440822
322,636,440822
323,57,440822
324,462,440822
325,579,440822
326,613,440822
327,72,440822
328,294,440822
329,80,440822
330,310,440822
31,158,440822
32,22,440822
33,86,440822
34,191,440822
35,232,440822
36,319,440822
37,101,440822
38,363,440822
39,132,440822
40,366,440822
41,173,440822
42,35,440822
43,248,440822
44,43,440822
45,286,440822
46,118,440822
47,86,440822
48,202,440822
49,132,440822
50,201,440822
51,506,440822
52,69,440822
53,578,440822
54,466,440822
55,63,440822
56,316,440822
57,78,440822
58,186,440822
59,487,440822
60,139,440822
331,-8,440822
332,340,440822
333,100,440822
334,119,440822
335,233,440822
336,439,440822
337,63,440822
338,403,440822
339,525,440822
340,76,440822
341,332,440822
342,250,440822
343,30,440822
344,201,440822
345,345,440822
346,127,440822
347,333,440822
348,55,440822
349,65,440822
350,182,440822
351,96,440822
352,308,440822
353,77,440822
354,514,440822
355,518,440822
356,64,440822
357,362,440822
358,52,440822
359,655,440822
360,329,440822
61,156,440822
62,200,440822
63,85,440822
64,53,440822
65,118,440822
66,0,440822
67,367,440822
68,125,440822
69,178,440822
70,479,440822
71,108,440822
72,245,440822
73,139,440822
74,608,440822
75,399,440822
76,35,440822
77,376,440822
78,310,440822
79,164,440822
80,604,440822
81,480,440822
82,134,440822
83,126,440822
84,441,440822
85,222,440822
86,242,440822
87,36,440822
88,116,440822
89,557,440822
90,303,440822
361,196,440822
362,107,440822
363,104,440822
364,46,440822
365,599,440822
366,42,440822
367,185,440822
368,90,440822
369,154,440822
370,332,440822
371,83,440822
372,161,440822
373,379,440822
374,551,440822
375,627,440822
376,626,440822
377,253,440822
378,329,440822
379,52,440822
380,50,440822
381,180,440822
382,100,440822
383,180,440822
384,123,440822
385,121,440822
386,41,440822
387,161,440822
388,646,440822
389,234,440822
390,50,440822
91,43,440822
92,102,440822
93,569,440822
94,52,440822
95,634,440822
96,62,440822
97,42,440822
98,176,440822
99,45,440822
100,121,440822
101,83,440822
102,341,440822
103,621,440822
104,118,440822
105,323,440822
106,454,440822
107,330,440822
108,108,440822
109,281,440822
110,635,440822
111,514,440822
112,431,440822
113,323,440822
114,100,440822
115,52,440822
116,190,440822
117,52,440822
118,227,440822
119,56,440822
120,182,440822
391,36,440822
392,204,440822
393,531,440822
394,170,440822
395,173,440822
396,300,440822
397,9,440822
398,263,440822
399,420,440822
400,30,440822
401,524,440822
402,227,440822
403,41,440822
404,111,440822
405,68,440822
406,207,440822
407,425,440822
408,115,440822
409,246,440822
410,61,440822
411,34,440822
412,476,440822
413,25,440822
414,138,440822
415,99,440822
416,356,440822
417,57,440822
418,21,440822
419,120,440822
420,671,440822
121,434,440822
122,16,440822
123,77,440822
124,127,440822
125,192,440822
126,497,440822
127,121,440822
128,157,440822
129,319,440822
130,161,440822
131,100,440822
132,38,440822
133,225,440822
134,545,440822
135,182,440822
136,212,440822
137,587,440822
138,61,440822
139,224,440822
140,168,440822
141,251,440822
142,246,440822
143,493,440822
144,288,440822
145,198,440822
146,140,440822
