Sr_no,Marks,Code
1.0,62.0,280317
2.0,190.0,280317
3.0,40.0,280317
4.0,71.0,280317
5.0,48.0,280317
6.0,181.0,280317
7.0,412.0,280317
8.0,620.0,280317
9.0,48.0,280317
10.0,83.0,280317
11.0,72.0,280317
12.0,167.0,280317
13.0,80.0,280317
14.0,110.0,280317
15.0,34.0,280317
16.0,361.0,280317
17.0,67.0,280317
18.0,83.0,280317
19.0,451.0,280317
20.0,44.0,280317
21.0,225.0,280317
22.0,268.0,280317
23.0,282.0,280317
24.0,230.0,280317
25.0,132.0,280317
26.0,290.0,280317
27.0,72.0,280317
28.0,194.0,280317
29.0,152.0,280317
30.0,88.0,280317
301.0,75.0,280317
302.0,186.0,280317
303.0,135.0,280317
304.0,626.0,280317
305.0,244.0,280317
306.0,138.0,280317
307.0,535.0,280317
308.0,523.0,280317
309.0,63.0,280317
310.0,232.0,280317
311.0,266.0,280317
312.0,106.0,280317
313.0,186.0,280317
314.0,260.0,280317
315.0,230.0,280317
316.0,279.0,280317
317.0,188.0,280317
318.0,87.0,280317
319.0,97.0,280317
320.0,664.0,280317
321.0,199.0,280317
322.0,46.0,280317
323.0,183.0,280317
324.0,273.0,280317
325.0,426.0,280317
326.0,167.0,280317
327.0,531.0,280317
328.0,543.0,280317
329.0,234.0,280317
330.0,143.0,280317
31.0,135.0,280317
32.0,87.0,280317
33.0,266.0,280317
34.0,235.0,280317
35.0,90.0,280317
36.0,90.0,280317
37.0,126.0,280317
38.0,117.0,280317
39.0,151.0,280317
40.0,115.0,280317
41.0,85.0,280317
42.0,319.0,280317
43.0,65.0,280317
44.0,168.0,280317
45.0,419.0,280317
46.0,216.0,280317
47.0,209.0,280317
48.0,253.0,280317
49.0,25.0,280317
50.0,293.0,280317
51.0,119.0,280317
52.0,635.0,280317
53.0,246.0,280317
54.0,205.0,280317
55.0,200.0,280317
56.0,221.0,280317
57.0,222.0,280317
58.0,413.0,280317
59.0,254.0,280317
60.0,203.0,280317
331.0,344.0,280317
332.0,183.0,280317
333.0,126.0,280317
334.0,98.0,280317
335.0,131.0,280317
336.0,261.0,280317
337.0,179.0,280317
338.0,106.0,280317
339.0,66.0,280317
340.0,110.0,280317
341.0,92.0,280317
342.0,131.0,280317
343.0,187.0,280317
344.0,315.0,280317
345.0,92.0,280317
346.0,120.0,280317
347.0,109.0,280317
348.0,162.0,280317
349.0,400.0,280317
350.0,56.0,280317
351.0,185.0,280317
352.0,15.0,280317
353.0,370.0,280317
354.0,327.0,280317
355.0,83.0,280317
356.0,283.0,280317
357.0,309.0,280317
358.0,236.0,280317
359.0,137.0,280317
360.0,160.0,280317
61.0,570.0,280317
62.0,622.0,280317
63.0,81.0,280317
64.0,67.0,280317
65.0,103.0,280317
66.0,283.0,280317
67.0,243.0,280317
68.0,165.0,280317
69.0,293.0,280317
70.0,398.0,280317
71.0,174.0,280317
72.0,91.0,280317
73.0,78.0,280317
74.0,548.0,280317
75.0,305.0,280317
76.0,96.0,280317
77.0,166.0,280317
78.0,109.0,280317
79.0,567.0,280317
80.0,388.0,280317
81.0,65.0,280317
82.0,103.0,280317
83.0,112.0,280317
84.0,248.0,280317
85.0,147.0,280317
86.0,113.0,280317
87.0,168.0,280317
88.0,361.0,280317
89.0,36.0,280317
90.0,480.0,280317
361.0,131.0,280317
362.0,199.0,280317
363.0,120.0,280317
364.0,147.0,280317
365.0,175.0,280317
366.0,547.0,280317
367.0,257.0,280317
368.0,145.0,280317
369.0,146.0,280317
370.0,91.0,280317
371.0,201.0,280317
372.0,399.0,280317
373.0,637.0,280317
374.0,122.0,280317
375.0,273.0,280317
376.0,85.0,280317
377.0,90.0,280317
378.0,465.0,280317
379.0,171.0,280317
380.0,229.0,280317
381.0,551.0,280317
382.0,404.0,280317
383.0,550.0,280317
384.0,55.0,280317
385.0,323.0,280317
386.0,289.0,280317
387.0,80.0,280317
388.0,350.0,280317
389.0,83.0,280317
390.0,61.0,280317
91.0,433.0,280317
92.0,85.0,280317
93.0,80.0,280317
94.0,206.0,280317
95.0,551.0,280317
96.0,150.0,280317
97.0,188.0,280317
98.0,305.0,280317
99.0,137.0,280317
100.0,110.0,280317
101.0,252.0,280317
102.0,120.0,280317
103.0,107.0,280317
104.0,151.0,280317
105.0,158.0,280317
106.0,233.0,280317
107.0,67.0,280317
108.0,215.0,280317
109.0,45.0,280317
110.0,393.0,280317
111.0,83.0,280317
112.0,345.0,280317
113.0,137.0,280317
114.0,177.0,280317
115.0,132.0,280317
116.0,148.0,280317
117.0,92.0,280317
118.0,64.0,280317
119.0,6.0,280317
120.0,100.0,280317
391.0,145.0,280317
392.0,243.0,280317
393.0,90.0,280317
394.0,199.0,280317
395.0,130.0,280317
396.0,614.0,280317
397.0,163.0,280317
398.0,262.0,280317
399.0,155.0,280317
400.0,98.0,280317
401.0,577.0,280317
121.0,53.0,280317
122.0,221.0,280317
123.0,536.0,280317
124.0,100.0,280317
125.0,602.0,280317
126.0,70.0,280317
127.0,636.0,280317
128.0,165.0,280317
129.0,125.0,280317
130.0,213.0,280317
131.0,34.0,280317
132.0,286.0,280317
133.0,55.0,280317
134.0,241.0,280317
135.0,376.0,280317
136.0,160.0,280317
137.0,253.0,280317
138.0,130.0,280317
139.0,495.0,280317
140.0,256.0,280317
141.0,238.0,280317
142.0,208.0,280317
143.0,29.0,280317
144.0,483.0,280317
145.0,292.0,280317
146.0,120.0,280317
147.0,231.0,280317
148.0,424.0,280317
149.0,199.0,280317
150.0,653.0,280317
151.0,208.0,280317
152.0,43.0,280317
153.0,83.0,280317
154.0,141.0,280317
155.0,105.0,280317
156.0,75.0,280317
157.0,326.0,280317
158.0,197.0,280317
159.0,149.0,280317
160.0,45.0,280317
161.0,260.0,280317
162.0,215.0,280317
163.0,69.0,280317
164.0,552.0,280317
165.0,361.0,280317
166.0,408.0,280317
167.0,97.0,280317
168.0,157.0,280317
169.0,75.0,280317
170.0,165.0,280317
171.0,263.0,280317
172.0,436.0,280317
173.0,593.0,280317
174.0,108.0,280317
175.0,257.0,280317
176.0,172.0,280317
177.0,146.0,280317
178.0,490.0,280317
179.0,96.0,280317
180.0,66.0,280317
181.0,87.0,280317
182.0,129.0,280317
183.0,83.0,280317
184.0,173.0,280317
185.0,181.0,280317
186.0,397.0,280317
187.0,415.0,280317
188.0,132.0,280317
189.0,102.0,280317
190.0,140.0,280317
191.0,85.0,280317
192.0,147.0,280317
193.0,643.0,280317
194.0,127.0,280317
195.0,302.0,280317
196.0,189.0,280317
197.0,187.0,280317
198.0,38.0,280317
199.0,80.0,280317
200.0,145.0,280317
201.0,526.0,280317
202.0,73.0,280317
203.0,179.0,280317
204.0,339.0,280317
205.0,292.0,280317
206.0,48.0,280317
207.0,536.0,280317
208.0,249.0,280317
209.0,247.0,280317
210.0,266.0,280317
211.0,207.0,280317
212.0,583.0,280317
213.0,90.0,280317
214.0,167.0,280317
215.0,128.0,280317
216.0,365.0,280317
217.0,315.0,280317
218.0,326.0,280317
219.0,40.0,280317
220.0,276.0,280317
221.0,146.0,280317
222.0,150.0,280317
223.0,297.0,280317
224.0,472.0,280317
225.0,90.0,280317
226.0,302.0,280317
227.0,180.0,280317
228.0,170.0,280317
229.0,241.0,280317
230.0,183.0,280317
231.0,165.0,280317
232.0,173.0,280317
233.0,90.0,280317
234.0,367.0,280317
235.0,125.0,280317
236.0,20.0,280317
237.0,503.0,280317
238.0,322.0,280317
239.0,94.0,280317
240.0,518.0,280317
241.0,12.0,280317
242.0,184.0,280317
243.0,334.0,280317
244.0,212.0,280317
245.0,170.0,280317
246.0,515.0,280317
247.0,132.0,280317
248.0,155.0,280317
249.0,171.0,280317
250.0,407.0,280317
251.0,73.0,280317
252.0,22.0,280317
253.0,117.0,280317
254.0,12.0,280317
255.0,552.0,280317
256.0,40.0,280317
257.0,70.0,280317
258.0,114.0,280317
259.0,45.0,280317
260.0,126.0,280317
261.0,223.0,280317
262.0,307.0,280317
263.0,53.0,280317
264.0,591.0,280317
265.0,140.0,280317
266.0,232.0,280317
267.0,185.0,280317
268.0,121.0,280317
269.0,5.0,280317
270.0,156.0,280317
271.0,175.0,280317
272.0,230.0,280317
273.0,85.0,280317
274.0,228.0,280317
275.0,19.0,280317
276.0,265.0,280317
277.0,116.0,280317
278.0,598.0,280317
279.0,238.0,280317
280.0,85.0,280317
281.0,596.0,280317
282.0,337.0,280317
283.0,175.0,280317
284.0,537.0,280317
285.0,70.0,280317
286.0,556.0,280317
287.0,150.0,280317
288.0,87.0,280317
289.0,25.0,280317
290.0,45.0,280317
291.0,171.0,280317
292.0,154.0,280317
293.0,111.0,280317
294.0,212.0,280317
295.0,596.0,280317
296.0,109.0,280317
297.0,37.0,280317
298.0,124.0,280317
299.0,108.0,280317
300.0,92.0,280317
