Sr_no,Marks,Code
1.0,28.0,410208
2.0,113.0,410208
3.0,58.0,410208
4.0,340.0,410208
5.0,240.0,410208
6.0,332.0,410208
7.0,265.0,410208
8.0,292.0,410208
9.0,297.0,410208
10.0,209.0,410208
11.0,511.0,410208
12.0,220.0,410208
13.0,308.0,410208
14.0,38.0,410208
15.0,356.0,410208
16.0,-1.0,410208
17.0,105.0,410208
18.0,188.0,410208
19.0,242.0,410208
20.0,320.0,410208
21.0,300.0,410208
22.0,480.0,410208
23.0,286.0,410208
24.0,436.0,410208
25.0,386.0,410208
26.0,626.0,410208
27.0,246.0,410208
28.0,661.0,410208
29.0,245.0,410208
30.0,665.0,410208
301.0,250.0,410208
302.0,333.0,410208
303.0,268.0,410208
304.0,494.0,410208
305.0,216.0,410208
306.0,243.0,410208
307.0,34.0,410208
308.0,590.0,410208
309.0,279.0,410208
310.0,277.0,410208
311.0,53.0,410208
312.0,326.0,410208
313.0,109.0,410208
314.0,592.0,410208
315.0,135.0,410208
316.0,143.0,410208
317.0,96.0,410208
318.0,77.0,410208
319.0,105.0,410208
320.0,72.0,410208
321.0,11.0,410208
322.0,494.0,410208
323.0,333.0,410208
324.0,612.0,410208
325.0,25.0,410208
326.0,283.0,410208
327.0,519.0,410208
328.0,95.0,410208
329.0,138.0,410208
330.0,363.0,410208
31.0,380.0,410208
32.0,130.0,410208
33.0,150.0,410208
34.0,457.0,410208
35.0,106.0,410208
36.0,517.0,410208
37.0,45.0,410208
38.0,390.0,410208
39.0,210.0,410208
40.0,75.0,410208
41.0,83.0,410208
42.0,118.0,410208
43.0,431.0,410208
44.0,249.0,410208
45.0,41.0,410208
46.0,352.0,410208
47.0,96.0,410208
48.0,100.0,410208
49.0,337.0,410208
50.0,115.0,410208
51.0,98.0,410208
52.0,271.0,410208
53.0,95.0,410208
54.0,164.0,410208
55.0,361.0,410208
56.0,119.0,410208
57.0,138.0,410208
58.0,518.0,410208
59.0,134.0,410208
60.0,130.0,410208
331.0,74.0,410208
332.0,104.0,410208
333.0,337.0,410208
334.0,120.0,410208
335.0,105.0,410208
336.0,225.0,410208
337.0,156.0,410208
338.0,437.0,410208
339.0,118.0,410208
340.0,295.0,410208
341.0,274.0,410208
342.0,55.0,410208
343.0,346.0,410208
344.0,47.0,410208
345.0,195.0,410208
346.0,420.0,410208
347.0,305.0,410208
348.0,101.0,410208
349.0,301.0,410208
350.0,552.0,410208
351.0,300.0,410208
352.0,257.0,410208
353.0,136.0,410208
354.0,270.0,410208
355.0,537.0,410208
356.0,571.0,410208
357.0,156.0,410208
358.0,532.0,410208
359.0,79.0,410208
360.0,111.0,410208
61.0,363.0,410208
62.0,637.0,410208
63.0,71.0,410208
64.0,89.0,410208
65.0,93.0,410208
66.0,121.0,410208
67.0,194.0,410208
68.0,13.0,410208
69.0,655.0,410208
70.0,181.0,410208
71.0,76.0,410208
72.0,179.0,410208
73.0,155.0,410208
74.0,133.0,410208
75.0,150.0,410208
76.0,508.0,410208
77.0,55.0,410208
78.0,199.0,410208
79.0,110.0,410208
80.0,145.0,410208
81.0,298.0,410208
82.0,158.0,410208
83.0,271.0,410208
84.0,328.0,410208
85.0,136.0,410208
86.0,55.0,410208
87.0,85.0,410208
88.0,153.0,410208
89.0,212.0,410208
90.0,69.0,410208
361.0,119.0,410208
362.0,542.0,410208
363.0,160.0,410208
364.0,82.0,410208
365.0,261.0,410208
366.0,305.0,410208
367.0,67.0,410208
368.0,193.0,410208
369.0,100.0,410208
370.0,588.0,410208
371.0,222.0,410208
372.0,524.0,410208
373.0,148.0,410208
374.0,252.0,410208
375.0,138.0,410208
376.0,142.0,410208
377.0,609.0,410208
378.0,95.0,410208
379.0,138.0,410208
380.0,497.0,410208
381.0,542.0,410208
382.0,124.0,410208
383.0,206.0,410208
384.0,357.0,410208
385.0,141.0,410208
386.0,147.0,410208
387.0,535.0,410208
388.0,404.0,410208
389.0,287.0,410208
390.0,241.0,410208
91.0,342.0,410208
92.0,129.0,410208
93.0,420.0,410208
94.0,613.0,410208
95.0,16.0,410208
96.0,457.0,410208
97.0,255.0,410208
98.0,111.0,410208
99.0,168.0,410208
100.0,385.0,410208
101.0,39.0,410208
102.0,302.0,410208
103.0,317.0,410208
104.0,64.0,410208
105.0,86.0,410208
106.0,69.0,410208
107.0,95.0,410208
108.0,95.0,410208
109.0,66.0,410208
110.0,619.0,410208
111.0,130.0,410208
112.0,123.0,410208
113.0,55.0,410208
114.0,209.0,410208
115.0,358.0,410208
116.0,113.0,410208
117.0,180.0,410208
118.0,318.0,410208
119.0,272.0,410208
120.0,49.0,410208
391.0,138.0,410208
392.0,448.0,410208
393.0,56.0,410208
394.0,464.0,410208
395.0,210.0,410208
396.0,221.0,410208
397.0,535.0,410208
398.0,137.0,410208
399.0,119.0,410208
400.0,84.0,410208
401.0,403.0,410208
402.0,207.0,410208
403.0,281.0,410208
404.0,549.0,410208
405.0,373.0,410208
406.0,135.0,410208
407.0,143.0,410208
408.0,334.0,410208
409.0,587.0,410208
410.0,150.0,410208
411.0,170.0,410208
412.0,180.0,410208
413.0,80.0,410208
414.0,134.0,410208
415.0,366.0,410208
416.0,252.0,410208
417.0,137.0,410208
418.0,201.0,410208
419.0,284.0,410208
420.0,134.0,410208
121.0,331.0,410208
122.0,421.0,410208
123.0,183.0,410208
124.0,133.0,410208
125.0,453.0,410208
126.0,360.0,410208
127.0,333.0,410208
128.0,259.0,410208
129.0,207.0,410208
130.0,269.0,410208
131.0,408.0,410208
132.0,586.0,410208
133.0,214.0,410208
134.0,134.0,410208
135.0,189.0,410208
136.0,125.0,410208
137.0,70.0,410208
138.0,416.0,410208
139.0,165.0,410208
140.0,640.0,410208
141.0,344.0,410208
142.0,231.0,410208
143.0,327.0,410208
144.0,245.0,410208
145.0,144.0,410208
146.0,670.0,410208
147.0,230.0,410208
148.0,162.0,410208
149.0,187.0,410208
150.0,71.0,410208
421.0,557.0,410208
422.0,334.0,410208
423.0,57.0,410208
424.0,595.0,410208
425.0,146.0,410208
426.0,158.0,410208
427.0,587.0,410208
428.0,580.0,410208
429.0,140.0,410208
430.0,425.0,410208
431.0,568.0,410208
432.0,630.0,410208
433.0,270.0,410208
434.0,286.0,410208
435.0,387.0,410208
436.0,150.0,410208
437.0,307.0,410208
438.0,271.0,410208
439.0,329.0,410208
440.0,244.0,410208
441.0,344.0,410208
442.0,289.0,410208
443.0,140.0,410208
444.0,546.0,410208
445.0,74.0,410208
446.0,673.0,410208
447.0,452.0,410208
448.0,401.0,410208
449.0,150.0,410208
450.0,429.0,410208
151.0,80.0,410208
152.0,155.0,410208
153.0,252.0,410208
154.0,166.0,410208
155.0,202.0,410208
156.0,90.0,410208
157.0,315.0,410208
158.0,503.0,410208
159.0,190.0,410208
160.0,624.0,410208
161.0,202.0,410208
162.0,424.0,410208
163.0,419.0,410208
164.0,75.0,410208
165.0,141.0,410208
166.0,211.0,410208
167.0,503.0,410208
168.0,109.0,410208
169.0,217.0,410208
170.0,267.0,410208
171.0,61.0,410208
172.0,508.0,410208
173.0,135.0,410208
174.0,374.0,410208
175.0,121.0,410208
176.0,424.0,410208
177.0,240.0,410208
178.0,431.0,410208
179.0,326.0,410208
180.0,119.0,410208
451.0,429.0,410208
452.0,91.0,410208
453.0,91.0,410208
454.0,113.0,410208
455.0,126.0,410208
456.0,207.0,410208
457.0,258.0,410208
458.0,577.0,410208
459.0,483.0,410208
460.0,676.0,410208
461.0,127.0,410208
462.0,42.0,410208
181.0,92.0,410208
182.0,51.0,410208
183.0,131.0,410208
184.0,132.0,410208
185.0,209.0,410208
186.0,131.0,410208
187.0,296.0,410208
188.0,204.0,410208
189.0,246.0,410208
190.0,109.0,410208
191.0,202.0,410208
192.0,216.0,410208
193.0,56.0,410208
194.0,521.0,410208
195.0,516.0,410208
196.0,184.0,410208
197.0,597.0,410208
198.0,431.0,410208
199.0,130.0,410208
200.0,420.0,410208
201.0,345.0,410208
202.0,580.0,410208
203.0,178.0,410208
204.0,460.0,410208
205.0,525.0,410208
206.0,147.0,410208
207.0,377.0,410208
208.0,690.0,410208
209.0,430.0,410208
210.0,203.0,410208
211.0,69.0,410208
212.0,264.0,410208
213.0,400.0,410208
214.0,570.0,410208
215.0,81.0,410208
216.0,201.0,410208
217.0,528.0,410208
218.0,93.0,410208
219.0,492.0,410208
220.0,591.0,410208
221.0,261.0,410208
222.0,286.0,410208
223.0,118.0,410208
224.0,588.0,410208
225.0,294.0,410208
226.0,107.0,410208
227.0,249.0,410208
228.0,362.0,410208
229.0,206.0,410208
230.0,210.0,410208
231.0,133.0,410208
232.0,602.0,410208
233.0,672.0,410208
234.0,202.0,410208
235.0,598.0,410208
236.0,412.0,410208
237.0,364.0,410208
238.0,241.0,410208
239.0,149.0,410208
240.0,40.0,410208
241.0,207.0,410208
242.0,386.0,410208
243.0,19.0,410208
244.0,362.0,410208
245.0,503.0,410208
246.0,95.0,410208
247.0,481.0,410208
248.0,656.0,410208
249.0,105.0,410208
250.0,617.0,410208
251.0,201.0,410208
252.0,640.0,410208
253.0,383.0,410208
254.0,499.0,410208
255.0,90.0,410208
256.0,658.0,410208
257.0,76.0,410208
258.0,116.0,410208
259.0,209.0,410208
260.0,292.0,410208
261.0,87.0,410208
262.0,85.0,410208
263.0,54.0,410208
264.0,123.0,410208
265.0,586.0,410208
266.0,233.0,410208
267.0,23.0,410208
268.0,191.0,410208
269.0,480.0,410208
270.0,154.0,410208
271.0,247.0,410208
272.0,127.0,410208
273.0,229.0,410208
274.0,605.0,410208
275.0,112.0,410208
276.0,184.0,410208
277.0,110.0,410208
278.0,161.0,410208
279.0,65.0,410208
280.0,107.0,410208
281.0,366.0,410208
282.0,130.0,410208
283.0,235.0,410208
284.0,47.0,410208
285.0,137.0,410208
286.0,547.0,410208
287.0,107.0,410208
288.0,139.0,410208
289.0,550.0,410208
290.0,592.0,410208
291.0,278.0,410208
292.0,96.0,410208
293.0,590.0,410208
294.0,257.0,410208
295.0,491.0,410208
296.0,85.0,410208
297.0,220.0,410208
298.0,467.0,410208
299.0,107.0,410208
300.0,123.0,410208
