Sr_no,Marks,Code
1.0,147.0,300801
2.0,11.0,300801
3.0,331.0,300801
4.0,59.0,300801
5.0,326.0,300801
6.0,63.0,300801
7.0,110.0,300801
8.0,66.0,300801
9.0,85.0,300801
10.0,46.0,300801
11.0,200.0,300801
12.0,73.0,300801
13.0,62.0,300801
14.0,373.0,300801
15.0,75.0,300801
16.0,306.0,300801
17.0,64.0,300801
18.0,7.0,300801
19.0,119.0,300801
20.0,213.0,300801
21.0,66.0,300801
22.0,302.0,300801
23.0,108.0,300801
24.0,64.0,300801
25.0,161.0,300801
26.0,215.0,300801
27.0,472.0,300801
28.0,475.0,300801
29.0,443.0,300801
30.0,41.0,300801
301.0,50.0,300801
302.0,77.0,300801
303.0,605.0,300801
304.0,145.0,300801
305.0,100.0,300801
306.0,209.0,300801
307.0,102.0,300801
308.0,46.0,300801
309.0,93.0,300801
310.0,310.0,300801
311.0,248.0,300801
312.0,146.0,300801
313.0,273.0,300801
314.0,49.0,300801
315.0,86.0,300801
316.0,464.0,300801
317.0,125.0,300801
318.0,72.0,300801
319.0,148.0,300801
320.0,81.0,300801
321.0,189.0,300801
322.0,-32.0,300801
323.0,121.0,300801
324.0,75.0,300801
325.0,194.0,300801
326.0,165.0,300801
327.0,54.0,300801
328.0,74.0,300801
329.0,288.0,300801
330.0,294.0,300801
31.0,84.0,300801
32.0,50.0,300801
33.0,15.0,300801
34.0,82.0,300801
35.0,30.0,300801
36.0,49.0,300801
37.0,78.0,300801
38.0,41.0,300801
39.0,114.0,300801
40.0,295.0,300801
41.0,37.0,300801
42.0,65.0,300801
43.0,29.0,300801
44.0,113.0,300801
45.0,28.0,300801
46.0,18.0,300801
47.0,150.0,300801
48.0,70.0,300801
49.0,548.0,300801
50.0,265.0,300801
51.0,35.0,300801
52.0,64.0,300801
53.0,55.0,300801
54.0,59.0,300801
55.0,106.0,300801
56.0,18.0,300801
57.0,239.0,300801
58.0,334.0,300801
59.0,266.0,300801
60.0,313.0,300801
331.0,195.0,300801
332.0,257.0,300801
333.0,38.0,300801
334.0,537.0,300801
335.0,31.0,300801
336.0,85.0,300801
337.0,161.0,300801
338.0,104.0,300801
339.0,562.0,300801
