Sr_no,Marks,Code
1.0,454.0,122301
2.0,59.0,122301
3.0,144.0,122301
4.0,171.0,122301
5.0,275.0,122301
6.0,484.0,122301
7.0,377.0,122301
8.0,242.0,122301
9.0,35.0,122301
10.0,502.0,122301
11.0,17.0,122301
12.0,67.0,122301
13.0,138.0,122301
14.0,209.0,122301
15.0,259.0,122301
16.0,311.0,122301
17.0,80.0,122301
18.0,112.0,122301
19.0,166.0,122301
20.0,364.0,122301
21.0,106.0,122301
22.0,124.0,122301
23.0,110.0,122301
24.0,123.0,122301
25.0,-4.0,122301
26.0,214.0,122301
27.0,44.0,122301
28.0,97.0,122301
29.0,192.0,122301
30.0,100.0,122301
31.0,250.0,122301
32.0,69.0,122301
33.0,172.0,122301
34.0,287.0,122301
35.0,339.0,122301
36.0,54.0,122301
37.0,116.0,122301
38.0,164.0,122301
39.0,236.0,122301
40.0,103.0,122301
41.0,157.0,122301
42.0,276.0,122301
43.0,73.0,122301
44.0,390.0,122301
45.0,626.0,122301
46.0,492.0,122301
47.0,125.0,122301
48.0,401.0,122301
49.0,140.0,122301
50.0,385.0,122301
51.0,128.0,122301
52.0,224.0,122301
53.0,60.0,122301
54.0,563.0,122301
55.0,436.0,122301
56.0,94.0,122301
57.0,429.0,122301
58.0,149.0,122301
59.0,481.0,122301
60.0,395.0,122301
61.0,586.0,122301
62.0,300.0,122301
63.0,161.0,122301
64.0,547.0,122301
65.0,589.0,122301
66.0,67.0,122301
67.0,209.0,122301
68.0,104.0,122301
69.0,75.0,122301
70.0,35.0,122301
71.0,179.0,122301
72.0,30.0,122301
73.0,182.0,122301
74.0,628.0,122301
75.0,93.0,122301
76.0,71.0,122301
77.0,215.0,122301
78.0,124.0,122301
79.0,263.0,122301
80.0,54.0,122301
81.0,350.0,122301
82.0,113.0,122301
83.0,139.0,122301
84.0,100.0,122301
85.0,161.0,122301
86.0,342.0,122301
87.0,458.0,122301
88.0,79.0,122301
89.0,141.0,122301
90.0,498.0,122301
91.0,28.0,122301
92.0,7.0,122301
93.0,345.0,122301
94.0,398.0,122301
95.0,17.0,122301
96.0,48.0,122301
97.0,12.0,122301
98.0,260.0,122301
99.0,259.0,122301
100.0,73.0,122301
101.0,554.0,122301
102.0,209.0,122301
103.0,227.0,122301
104.0,51.0,122301
105.0,69.0,122301
106.0,151.0,122301
107.0,202.0,122301
108.0,529.0,122301
109.0,85.0,122301
110.0,332.0,122301
111.0,47.0,122301
112.0,23.0,122301
113.0,157.0,122301
114.0,-5.0,122301
115.0,147.0,122301
116.0,310.0,122301
117.0,55.0,122301
118.0,93.0,122301
119.0,185.0,122301
120.0,448.0,122301
121.0,105.0,122301
122.0,600.0,122301
123.0,134.0,122301
124.0,85.0,122301
125.0,320.0,122301
126.0,34.0,122301
127.0,144.0,122301
128.0,109.0,122301
129.0,122.0,122301
130.0,130.0,122301
131.0,81.0,122301
132.0,95.0,122301
133.0,78.0,122301
134.0,128.0,122301
135.0,199.0,122301
136.0,167.0,122301
137.0,85.0,122301
138.0,55.0,122301
139.0,207.0,122301
140.0,112.0,122301
141.0,532.0,122301
142.0,363.0,122301
143.0,68.0,122301
144.0,135.0,122301
145.0,85.0,122301
146.0,385.0,122301
147.0,250.0,122301
148.0,284.0,122301
149.0,281.0,122301
150.0,443.0,122301
151.0,191.0,122301
152.0,98.0,122301
153.0,481.0,122301
154.0,136.0,122301
155.0,141.0,122301
156.0,227.0,122301
157.0,85.0,122301
158.0,148.0,122301
159.0,335.0,122301
160.0,173.0,122301
161.0,91.0,122301
162.0,41.0,122301
163.0,167.0,122301
164.0,68.0,122301
165.0,333.0,122301
166.0,279.0,122301
167.0,55.0,122301
168.0,147.0,122301
169.0,272.0,122301
170.0,264.0,122301
171.0,400.0,122301
172.0,25.0,122301
173.0,70.0,122301
174.0,329.0,122301
175.0,176.0,122301
176.0,157.0,122301
177.0,76.0,122301
178.0,115.0,122301
179.0,46.0,122301
180.0,406.0,122301
181.0,271.0,122301
182.0,211.0,122301
183.0,147.0,122301
184.0,367.0,122301
185.0,489.0,122301
186.0,238.0,122301
187.0,355.0,122301
