Sr_no,Marks,Code
1.0,60.0,442801
2.0,121.0,442801
3.0,147.0,442801
4.0,55.0,442801
5.0,75.0,442801
6.0,639.0,442801
7.0,55.0,442801
8.0,147.0,442801
9.0,238.0,442801
10.0,427.0,442801
11.0,275.0,442801
12.0,132.0,442801
13.0,333.0,442801
14.0,372.0,442801
15.0,100.0,442801
16.0,163.0,442801
17.0,82.0,442801
18.0,54.0,442801
19.0,367.0,442801
20.0,238.0,442801
21.0,161.0,442801
22.0,88.0,442801
23.0,99.0,442801
24.0,126.0,442801
25.0,49.0,442801
26.0,177.0,442801
27.0,45.0,442801
28.0,118.0,442801
29.0,110.0,442801
30.0,347.0,442801
301.0,343.0,442801
302.0,113.0,442801
303.0,78.0,442801
304.0,235.0,442801
305.0,46.0,442801
306.0,552.0,442801
307.0,404.0,442801
308.0,209.0,442801
309.0,270.0,442801
310.0,139.0,442801
311.0,185.0,442801
312.0,101.0,442801
313.0,151.0,442801
314.0,308.0,442801
315.0,410.0,442801
316.0,188.0,442801
317.0,576.0,442801
318.0,92.0,442801
319.0,83.0,442801
320.0,61.0,442801
321.0,142.0,442801
322.0,80.0,442801
323.0,239.0,442801
324.0,37.0,442801
325.0,20.0,442801
326.0,103.0,442801
327.0,71.0,442801
328.0,269.0,442801
329.0,130.0,442801
330.0,70.0,442801
601.0,121.0,442801
602.0,100.0,442801
603.0,351.0,442801
604.0,42.0,442801
605.0,433.0,442801
606.0,249.0,442801
607.0,64.0,442801
608.0,46.0,442801
609.0,473.0,442801
610.0,215.0,442801
611.0,95.0,442801
612.0,77.0,442801
613.0,98.0,442801
614.0,315.0,442801
615.0,231.0,442801
616.0,547.0,442801
617.0,98.0,442801
618.0,110.0,442801
619.0,137.0,442801
620.0,83.0,442801
621.0,249.0,442801
622.0,147.0,442801
623.0,221.0,442801
624.0,337.0,442801
625.0,274.0,442801
626.0,136.0,442801
627.0,185.0,442801
628.0,63.0,442801
629.0,119.0,442801
630.0,241.0,442801
31.0,192.0,442801
32.0,416.0,442801
33.0,340.0,442801
34.0,83.0,442801
35.0,125.0,442801
36.0,22.0,442801
37.0,-5.0,442801
38.0,179.0,442801
39.0,148.0,442801
40.0,103.0,442801
41.0,113.0,442801
42.0,627.0,442801
43.0,118.0,442801
44.0,135.0,442801
45.0,222.0,442801
46.0,58.0,442801
47.0,475.0,442801
48.0,45.0,442801
49.0,116.0,442801
50.0,37.0,442801
51.0,110.0,442801
52.0,135.0,442801
53.0,375.0,442801
54.0,128.0,442801
55.0,414.0,442801
56.0,75.0,442801
57.0,382.0,442801
58.0,99.0,442801
59.0,59.0,442801
60.0,377.0,442801
331.0,137.0,442801
332.0,99.0,442801
333.0,563.0,442801
334.0,124.0,442801
335.0,140.0,442801
336.0,39.0,442801
337.0,170.0,442801
338.0,297.0,442801
339.0,326.0,442801
340.0,377.0,442801
341.0,210.0,442801
342.0,431.0,442801
343.0,60.0,442801
344.0,248.0,442801
345.0,109.0,442801
346.0,89.0,442801
347.0,319.0,442801
348.0,130.0,442801
349.0,43.0,442801
350.0,372.0,442801
351.0,362.0,442801
352.0,363.0,442801
353.0,359.0,442801
354.0,43.0,442801
355.0,288.0,442801
356.0,175.0,442801
357.0,143.0,442801
358.0,219.0,442801
359.0,-10.0,442801
360.0,116.0,442801
631.0,241.0,442801
632.0,570.0,442801
633.0,137.0,442801
634.0,6.0,442801
635.0,552.0,442801
636.0,72.0,442801
637.0,351.0,442801
638.0,165.0,442801
639.0,609.0,442801
640.0,49.0,442801
641.0,118.0,442801
642.0,116.0,442801
643.0,83.0,442801
644.0,75.0,442801
645.0,201.0,442801
646.0,74.0,442801
