Sr_no,Marks,Code
1.0,19.0,460205
2.0,80.0,460205
3.0,89.0,460205
4.0,100.0,460205
5.0,203.0,460205
6.0,121.0,460205
7.0,21.0,460205
8.0,315.0,460205
9.0,90.0,460205
10.0,121.0,460205
11.0,126.0,460205
12.0,171.0,460205
13.0,432.0,460205
14.0,53.0,460205
15.0,93.0,460205
16.0,64.0,460205
17.0,195.0,460205
18.0,72.0,460205
19.0,109.0,460205
20.0,146.0,460205
21.0,328.0,460205
22.0,72.0,460205
23.0,139.0,460205
24.0,80.0,460205
25.0,412.0,460205
26.0,37.0,460205
27.0,123.0,460205
28.0,609.0,460205
29.0,133.0,460205
30.0,62.0,460205
301.0,115.0,460205
302.0,307.0,460205
303.0,143.0,460205
304.0,255.0,460205
305.0,285.0,460205
306.0,140.0,460205
307.0,94.0,460205
308.0,98.0,460205
309.0,57.0,460205
310.0,346.0,460205
311.0,27.0,460205
312.0,238.0,460205
313.0,220.0,460205
314.0,83.0,460205
315.0,69.0,460205
316.0,24.0,460205
317.0,53.0,460205
318.0,41.0,460205
319.0,91.0,460205
320.0,173.0,460205
321.0,203.0,460205
322.0,80.0,460205
323.0,62.0,460205
324.0,646.0,460205
325.0,256.0,460205
326.0,95.0,460205
327.0,13.0,460205
328.0,114.0,460205
329.0,15.0,460205
330.0,155.0,460205
31.0,508.0,460205
32.0,160.0,460205
33.0,168.0,460205
34.0,237.0,460205
35.0,127.0,460205
36.0,43.0,460205
37.0,55.0,460205
38.0,95.0,460205
39.0,38.0,460205
40.0,114.0,460205
41.0,171.0,460205
42.0,164.0,460205
43.0,32.0,460205
44.0,36.0,460205
45.0,474.0,460205
46.0,89.0,460205
47.0,31.0,460205
48.0,208.0,460205
49.0,103.0,460205
50.0,136.0,460205
51.0,90.0,460205
52.0,588.0,460205
53.0,82.0,460205
54.0,250.0,460205
55.0,29.0,460205
56.0,112.0,460205
57.0,98.0,460205
58.0,306.0,460205
59.0,118.0,460205
60.0,91.0,460205
331.0,137.0,460205
332.0,163.0,460205
333.0,81.0,460205
334.0,63.0,460205
335.0,54.0,460205
336.0,49.0,460205
337.0,19.0,460205
