Sr_no,Marks,Code
1.0,401.0,200223
2.0,178.0,200223
3.0,92.0,200223
4.0,398.0,200223
5.0,232.0,200223
6.0,243.0,200223
7.0,143.0,200223
8.0,94.0,200223
9.0,354.0,200223
10.0,202.0,200223
11.0,202.0,200223
12.0,362.0,200223
13.0,90.0,200223
14.0,154.0,200223
15.0,82.0,200223
16.0,119.0,200223
17.0,514.0,200223
18.0,109.0,200223
19.0,67.0,200223
20.0,71.0,200223
21.0,481.0,200223
22.0,70.0,200223
23.0,675.0,200223
24.0,595.0,200223
25.0,662.0,200223
26.0,327.0,200223
27.0,385.0,200223
28.0,476.0,200223
29.0,65.0,200223
30.0,471.0,200223
31.0,181.0,200223
32.0,433.0,200223
33.0,137.0,200223
34.0,423.0,200223
35.0,154.0,200223
36.0,313.0,200223
37.0,329.0,200223
38.0,152.0,200223
39.0,63.0,200223
40.0,104.0,200223
41.0,442.0,200223
42.0,263.0,200223
43.0,74.0,200223
44.0,578.0,200223
45.0,92.0,200223
46.0,614.0,200223
47.0,323.0,200223
48.0,33.0,200223
49.0,581.0,200223
50.0,75.0,200223
51.0,465.0,200223
52.0,471.0,200223
53.0,616.0,200223
54.0,262.0,200223
55.0,358.0,200223
56.0,20.0,200223
57.0,119.0,200223
58.0,599.0,200223
59.0,471.0,200223
60.0,448.0,200223
61.0,404.0,200223
62.0,627.0,200223
63.0,552.0,200223
64.0,271.0,200223
65.0,308.0,200223
66.0,629.0,200223
67.0,170.0,200223
68.0,90.0,200223
69.0,650.0,200223
70.0,297.0,200223
71.0,462.0,200223
72.0,604.0,200223
73.0,290.0,200223
74.0,368.0,200223
75.0,133.0,200223
76.0,233.0,200223
77.0,590.0,200223
78.0,192.0,200223
79.0,627.0,200223
80.0,454.0,200223
81.0,105.0,200223
82.0,179.0,200223
83.0,344.0,200223
84.0,57.0,200223
85.0,563.0,200223
86.0,42.0,200223
87.0,67.0,200223
88.0,208.0,200223
89.0,140.0,200223
90.0,150.0,200223
91.0,204.0,200223
92.0,45.0,200223
93.0,675.0,200223
94.0,176.0,200223
95.0,246.0,200223
96.0,379.0,200223
97.0,179.0,200223
98.0,252.0,200223
99.0,272.0,200223
100.0,641.0,200223
101.0,466.0,200223
102.0,116.0,200223
103.0,540.0,200223
104.0,152.0,200223
105.0,165.0,200223
106.0,396.0,200223
107.0,379.0,200223
108.0,65.0,200223
109.0,6.0,200223
110.0,429.0,200223
111.0,324.0,200223
112.0,29.0,200223
113.0,377.0,200223
114.0,410.0,200223
115.0,36.0,200223
116.0,457.0,200223
117.0,97.0,200223
118.0,112.0,200223
119.0,636.0,200223
120.0,151.0,200223
121.0,182.0,200223
122.0,593.0,200223
123.0,587.0,200223
124.0,452.0,200223
125.0,223.0,200223
126.0,376.0,200223
127.0,106.0,200223
128.0,15.0,200223
129.0,342.0,200223
130.0,230.0,200223
131.0,566.0,200223
132.0,488.0,200223
133.0,556.0,200223
134.0,32.0,200223
135.0,57.0,200223
136.0,442.0,200223
137.0,573.0,200223
138.0,386.0,200223
139.0,454.0,200223
140.0,596.0,200223
141.0,42.0,200223
142.0,193.0,200223
143.0,490.0,200223
144.0,411.0,200223
145.0,182.0,200223
146.0,147.0,200223
147.0,58.0,200223
148.0,345.0,200223
149.0,182.0,200223
150.0,125.0,200223
151.0,364.0,200223
152.0,175.0,200223
153.0,161.0,200223
154.0,35.0,200223
155.0,63.0,200223
156.0,221.0,200223
157.0,300.0,200223
158.0,230.0,200223
159.0,451.0,200223
160.0,135.0,200223
161.0,219.0,200223
162.0,103.0,200223
163.0,85.0,200223
164.0,172.0,200223
165.0,152.0,200223
166.0,705.0,200223
167.0,77.0,200223
168.0,478.0,200223
169.0,520.0,200223
170.0,301.0,200223
171.0,671.0,200223
172.0,176.0,200223
173.0,343.0,200223
174.0,277.0,200223
175.0,106.0,200223
176.0,206.0,200223
177.0,571.0,200223
178.0,288.0,200223
179.0,111.0,200223
180.0,514.0,200223
181.0,47.0,200223
182.0,523.0,200223
183.0,92.0,200223
184.0,64.0,200223
185.0,227.0,200223
186.0,166.0,200223
187.0,153.0,200223
188.0,198.0,200223
189.0,1.0,200223
190.0,518.0,200223
191.0,203.0,200223
192.0,66.0,200223
193.0,89.0,200223
194.0,70.0,200223
195.0,97.0,200223
196.0,578.0,200223
197.0,162.0,200223
198.0,437.0,200223
199.0,62.0,200223
200.0,439.0,200223
201.0,340.0,200223
202.0,160.0,200223
203.0,139.0,200223
204.0,378.0,200223
205.0,412.0,200223
