Sr_no,Marks,Code
1.0,219.0,270901
2.0,216.0,270901
3.0,237.0,270901
4.0,354.0,270901
5.0,648.0,270901
6.0,124.0,270901
7.0,235.0,270901
8.0,245.0,270901
9.0,225.0,270901
10.0,367.0,270901
11.0,279.0,270901
12.0,142.0,270901
13.0,105.0,270901
14.0,417.0,270901
15.0,239.0,270901
16.0,170.0,270901
17.0,680.0,270901
18.0,133.0,270901
19.0,250.0,270901
20.0,498.0,270901
21.0,181.0,270901
22.0,80.0,270901
23.0,178.0,270901
24.0,364.0,270901
25.0,44.0,270901
26.0,280.0,270901
27.0,137.0,270901
28.0,178.0,270901
29.0,350.0,270901
30.0,563.0,270901
301.0,435.0,270901
302.0,397.0,270901
303.0,285.0,270901
304.0,241.0,270901
305.0,86.0,270901
306.0,349.0,270901
307.0,278.0,270901
308.0,276.0,270901
309.0,349.0,270901
310.0,259.0,270901
311.0,206.0,270901
312.0,217.0,270901
313.0,145.0,270901
314.0,239.0,270901
315.0,248.0,270901
316.0,417.0,270901
317.0,87.0,270901
318.0,349.0,270901
319.0,275.0,270901
320.0,538.0,270901
321.0,166.0,270901
322.0,449.0,270901
323.0,170.0,270901
324.0,232.0,270901
325.0,208.0,270901
326.0,136.0,270901
327.0,451.0,270901
328.0,588.0,270901
329.0,242.0,270901
330.0,119.0,270901
31.0,66.0,270901
32.0,222.0,270901
33.0,50.0,270901
34.0,158.0,270901
35.0,227.0,270901
36.0,272.0,270901
37.0,194.0,270901
38.0,80.0,270901
39.0,133.0,270901
40.0,251.0,270901
41.0,559.0,270901
42.0,143.0,270901
43.0,90.0,270901
44.0,118.0,270901
45.0,472.0,270901
46.0,168.0,270901
47.0,663.0,270901
48.0,126.0,270901
49.0,105.0,270901
50.0,130.0,270901
51.0,179.0,270901
52.0,680.0,270901
53.0,349.0,270901
54.0,108.0,270901
55.0,247.0,270901
56.0,328.0,270901
57.0,231.0,270901
58.0,111.0,270901
59.0,200.0,270901
60.0,170.0,270901
331.0,260.0,270901
332.0,665.0,270901
333.0,200.0,270901
334.0,378.0,270901
335.0,46.0,270901
336.0,427.0,270901
337.0,169.0,270901
338.0,52.0,270901
339.0,281.0,270901
340.0,647.0,270901
341.0,121.0,270901
342.0,113.0,270901
343.0,60.0,270901
344.0,290.0,270901
345.0,95.0,270901
346.0,87.0,270901
347.0,190.0,270901
348.0,250.0,270901
349.0,155.0,270901
350.0,275.0,270901
351.0,526.0,270901
352.0,108.0,270901
353.0,159.0,270901
354.0,196.0,270901
355.0,171.0,270901
356.0,589.0,270901
357.0,109.0,270901
358.0,13.0,270901
359.0,155.0,270901
360.0,173.0,270901
61.0,89.0,270901
62.0,111.0,270901
63.0,271.0,270901
64.0,200.0,270901
65.0,14.0,270901
66.0,44.0,270901
67.0,230.0,270901
68.0,215.0,270901
69.0,309.0,270901
70.0,171.0,270901
71.0,32.0,270901
72.0,129.0,270901
73.0,248.0,270901
74.0,201.0,270901
75.0,138.0,270901
76.0,227.0,270901
77.0,208.0,270901
78.0,50.0,270901
79.0,130.0,270901
80.0,303.0,270901
81.0,290.0,270901
82.0,116.0,270901
83.0,222.0,270901
84.0,51.0,270901
85.0,186.0,270901
86.0,71.0,270901
87.0,105.0,270901
88.0,147.0,270901
89.0,431.0,270901
90.0,84.0,270901
361.0,309.0,270901
362.0,83.0,270901
363.0,281.0,270901
364.0,70.0,270901
365.0,445.0,270901
366.0,153.0,270901
367.0,117.0,270901
368.0,46.0,270901
369.0,132.0,270901
370.0,371.0,270901
371.0,55.0,270901
372.0,178.0,270901
373.0,181.0,270901
374.0,243.0,270901
375.0,465.0,270901
376.0,656.0,270901
377.0,90.0,270901
378.0,62.0,270901
379.0,199.0,270901
380.0,200.0,270901
381.0,548.0,270901
382.0,243.0,270901
383.0,213.0,270901
384.0,409.0,270901
385.0,197.0,270901
386.0,518.0,270901
387.0,222.0,270901
388.0,225.0,270901
389.0,503.0,270901
390.0,272.0,270901
91.0,159.0,270901
92.0,134.0,270901
93.0,175.0,270901
94.0,236.0,270901
95.0,262.0,270901
96.0,384.0,270901
97.0,277.0,270901
98.0,227.0,270901
99.0,647.0,270901
100.0,88.0,270901
101.0,334.0,270901
102.0,244.0,270901
103.0,457.0,270901
104.0,465.0,270901
105.0,408.0,270901
106.0,590.0,270901
107.0,65.0,270901
108.0,164.0,270901
109.0,327.0,270901
110.0,532.0,270901
111.0,250.0,270901
112.0,115.0,270901
113.0,582.0,270901
114.0,189.0,270901
115.0,311.0,270901
116.0,295.0,270901
117.0,334.0,270901
118.0,552.0,270901
119.0,208.0,270901
120.0,168.0,270901
391.0,341.0,270901
392.0,282.0,270901
393.0,156.0,270901
394.0,260.0,270901
395.0,600.0,270901
396.0,401.0,270901
397.0,195.0,270901
398.0,342.0,270901
399.0,71.0,270901
400.0,427.0,270901
401.0,225.0,270901
402.0,571.0,270901
403.0,148.0,270901
404.0,440.0,270901
405.0,182.0,270901
406.0,315.0,270901
407.0,140.0,270901
408.0,540.0,270901
409.0,160.0,270901
410.0,511.0,270901
411.0,210.0,270901
412.0,305.0,270901
413.0,356.0,270901
414.0,232.0,270901
415.0,383.0,270901
416.0,516.0,270901
417.0,426.0,270901
418.0,40.0,270901
419.0,268.0,270901
420.0,120.0,270901
121.0,152.0,270901
122.0,245.0,270901
123.0,673.0,270901
124.0,125.0,270901
125.0,439.0,270901
126.0,327.0,270901
127.0,121.0,270901
128.0,85.0,270901
129.0,190.0,270901
130.0,230.0,270901
131.0,388.0,270901
132.0,149.0,270901
133.0,422.0,270901
134.0,466.0,270901
135.0,122.0,270901
136.0,660.0,270901
137.0,15.0,270901
138.0,45.0,270901
139.0,93.0,270901
140.0,195.0,270901
141.0,288.0,270901
142.0,218.0,270901
143.0,160.0,270901
144.0,540.0,270901
145.0,315.0,270901
146.0,153.0,270901
147.0,400.0,270901
148.0,422.0,270901
149.0,176.0,270901
150.0,90.0,270901
421.0,232.0,270901
422.0,197.0,270901
423.0,570.0,270901
424.0,312.0,270901
425.0,259.0,270901
426.0,60.0,270901
427.0,403.0,270901
428.0,70.0,270901
429.0,191.0,270901
430.0,312.0,270901
431.0,128.0,270901
432.0,354.0,270901
433.0,100.0,270901
434.0,170.0,270901
435.0,134.0,270901
436.0,700.0,270901
437.0,206.0,270901
438.0,107.0,270901
439.0,170.0,270901
440.0,304.0,270901
441.0,82.0,270901
442.0,162.0,270901
443.0,450.0,270901
444.0,100.0,270901
445.0,88.0,270901
446.0,89.0,270901
447.0,530.0,270901
448.0,280.0,270901
449.0,91.0,270901
450.0,353.0,270901
151.0,635.0,270901
152.0,195.0,270901
153.0,80.0,270901
154.0,73.0,270901
155.0,469.0,270901
156.0,170.0,270901
157.0,142.0,270901
158.0,260.0,270901
159.0,207.0,270901
160.0,554.0,270901
161.0,517.0,270901
162.0,391.0,270901
163.0,214.0,270901
164.0,138.0,270901
165.0,312.0,270901
166.0,462.0,270901
167.0,610.0,270901
168.0,55.0,270901
169.0,423.0,270901
170.0,89.0,270901
171.0,359.0,270901
172.0,176.0,270901
173.0,125.0,270901
174.0,148.0,270901
175.0,461.0,270901
176.0,84.0,270901
177.0,666.0,270901
178.0,640.0,270901
179.0,430.0,270901
180.0,189.0,270901
451.0,382.0,270901
452.0,402.0,270901
453.0,624.0,270901
454.0,620.0,270901
455.0,592.0,270901
456.0,660.0,270901
457.0,65.0,270901
458.0,93.0,270901
459.0,435.0,270901
460.0,80.0,270901
461.0,434.0,270901
462.0,421.0,270901
463.0,560.0,270901
464.0,207.0,270901
465.0,67.0,270901
466.0,104.0,270901
467.0,332.0,270901
468.0,297.0,270901
469.0,195.0,270901
470.0,111.0,270901
471.0,60.0,270901
472.0,604.0,270901
473.0,227.0,270901
474.0,107.0,270901
475.0,30.0,270901
476.0,138.0,270901
477.0,541.0,270901
478.0,54.0,270901
479.0,194.0,270901
480.0,190.0,270901
181.0,186.0,270901
182.0,110.0,270901
183.0,283.0,270901
184.0,126.0,270901
185.0,240.0,270901
186.0,139.0,270901
187.0,52.0,270901
188.0,161.0,270901
189.0,603.0,270901
190.0,380.0,270901
191.0,585.0,270901
192.0,242.0,270901
193.0,467.0,270901
194.0,320.0,270901
195.0,254.0,270901
196.0,200.0,270901
197.0,168.0,270901
198.0,609.0,270901
199.0,539.0,270901
200.0,135.0,270901
201.0,230.0,270901
202.0,185.0,270901
203.0,474.0,270901
204.0,173.0,270901
205.0,501.0,270901
206.0,88.0,270901
207.0,454.0,270901
208.0,311.0,270901
209.0,391.0,270901
210.0,268.0,270901
481.0,268.0,270901
211.0,155.0,270901
212.0,95.0,270901
213.0,165.0,270901
214.0,136.0,270901
215.0,180.0,270901
216.0,79.0,270901
217.0,166.0,270901
218.0,446.0,270901
219.0,110.0,270901
220.0,189.0,270901
221.0,307.0,270901
222.0,70.0,270901
223.0,100.0,270901
224.0,492.0,270901
225.0,705.0,270901
226.0,420.0,270901
227.0,170.0,270901
228.0,205.0,270901
229.0,338.0,270901
230.0,95.0,270901
231.0,497.0,270901
232.0,240.0,270901
233.0,508.0,270901
234.0,491.0,270901
235.0,662.0,270901
236.0,677.0,270901
237.0,61.0,270901
238.0,114.0,270901
239.0,275.0,270901
240.0,107.0,270901
241.0,310.0,270901
242.0,256.0,270901
243.0,113.0,270901
244.0,384.0,270901
245.0,348.0,270901
246.0,253.0,270901
247.0,145.0,270901
248.0,341.0,270901
249.0,565.0,270901
250.0,581.0,270901
251.0,474.0,270901
252.0,145.0,270901
253.0,86.0,270901
254.0,45.0,270901
255.0,601.0,270901
256.0,70.0,270901
257.0,476.0,270901
258.0,233.0,270901
259.0,236.0,270901
260.0,67.0,270901
261.0,188.0,270901
262.0,205.0,270901
263.0,301.0,270901
264.0,197.0,270901
265.0,606.0,270901
266.0,548.0,270901
267.0,399.0,270901
268.0,545.0,270901
269.0,118.0,270901
270.0,259.0,270901
271.0,80.0,270901
272.0,95.0,270901
273.0,217.0,270901
274.0,225.0,270901
275.0,296.0,270901
276.0,556.0,270901
277.0,110.0,270901
278.0,212.0,270901
279.0,364.0,270901
280.0,62.0,270901
281.0,200.0,270901
282.0,139.0,270901
283.0,523.0,270901
284.0,466.0,270901
285.0,242.0,270901
286.0,568.0,270901
287.0,663.0,270901
288.0,470.0,270901
289.0,129.0,270901
290.0,178.0,270901
291.0,211.0,270901
292.0,142.0,270901
293.0,164.0,270901
294.0,314.0,270901
295.0,668.0,270901
296.0,636.0,270901
297.0,80.0,270901
298.0,226.0,270901
299.0,77.0,270901
300.0,186.0,270901
