Sr_no,Marks,Code
1.0,163.0,410214
2.0,134.0,410214
3.0,172.0,410214
4.0,59.0,410214
5.0,176.0,410214
6.0,92.0,410214
7.0,157.0,410214
8.0,180.0,410214
9.0,220.0,410214
10.0,105.0,410214
11.0,100.0,410214
12.0,115.0,410214
13.0,388.0,410214
14.0,85.0,410214
15.0,94.0,410214
16.0,454.0,410214
17.0,64.0,410214
18.0,131.0,410214
19.0,96.0,410214
20.0,70.0,410214
21.0,363.0,410214
22.0,60.0,410214
23.0,133.0,410214
24.0,95.0,410214
25.0,28.0,410214
26.0,118.0,410214
27.0,149.0,410214
28.0,87.0,410214
29.0,235.0,410214
30.0,210.0,410214
31.0,48.0,410214
32.0,129.0,410214
33.0,151.0,410214
34.0,125.0,410214
35.0,191.0,410214
36.0,355.0,410214
37.0,107.0,410214
38.0,84.0,410214
39.0,62.0,410214
40.0,97.0,410214
41.0,299.0,410214
42.0,50.0,410214
43.0,123.0,410214
44.0,46.0,410214
45.0,50.0,410214
46.0,595.0,410214
47.0,51.0,410214
48.0,331.0,410214
49.0,344.0,410214
50.0,86.0,410214
51.0,307.0,410214
52.0,282.0,410214
53.0,107.0,410214
54.0,115.0,410214
55.0,257.0,410214
56.0,194.0,410214
57.0,209.0,410214
58.0,28.0,410214
59.0,113.0,410214
60.0,99.0,410214
61.0,70.0,410214
62.0,144.0,410214
63.0,188.0,410214
64.0,208.0,410214
65.0,299.0,410214
66.0,162.0,410214
67.0,341.0,410214
68.0,82.0,410214
69.0,85.0,410214
70.0,54.0,410214
71.0,688.0,410214
72.0,470.0,410214
73.0,103.0,410214
74.0,139.0,410214
75.0,106.0,410214
76.0,128.0,410214
77.0,208.0,410214
78.0,83.0,410214
79.0,17.0,410214
80.0,98.0,410214
81.0,73.0,410214
82.0,75.0,410214
83.0,247.0,410214
84.0,170.0,410214
85.0,75.0,410214
86.0,146.0,410214
87.0,113.0,410214
88.0,30.0,410214
89.0,39.0,410214
90.0,20.0,410214
91.0,159.0,410214
92.0,265.0,410214
93.0,64.0,410214
94.0,259.0,410214
95.0,61.0,410214
96.0,112.0,410214
97.0,377.0,410214
98.0,105.0,410214
