Sr_no,Marks,Code
1.0,149.0,460817
2.0,569.0,460817
3.0,106.0,460817
4.0,104.0,460817
5.0,695.0,460817
6.0,22.0,460817
7.0,556.0,460817
8.0,363.0,460817
9.0,288.0,460817
10.0,568.0,460817
11.0,160.0,460817
12.0,342.0,460817
13.0,347.0,460817
14.0,389.0,460817
15.0,439.0,460817
16.0,664.0,460817
17.0,246.0,460817
18.0,121.0,460817
19.0,424.0,460817
20.0,294.0,460817
21.0,430.0,460817
22.0,62.0,460817
23.0,593.0,460817
24.0,53.0,460817
25.0,425.0,460817
26.0,276.0,460817
27.0,30.0,460817
28.0,109.0,460817
29.0,391.0,460817
30.0,361.0,460817
301.0,279.0,460817
302.0,476.0,460817
303.0,257.0,460817
304.0,252.0,460817
305.0,211.0,460817
306.0,127.0,460817
307.0,222.0,460817
308.0,275.0,460817
309.0,71.0,460817
310.0,89.0,460817
311.0,562.0,460817
312.0,549.0,460817
313.0,112.0,460817
314.0,254.0,460817
315.0,160.0,460817
316.0,454.0,460817
317.0,175.0,460817
318.0,277.0,460817
319.0,206.0,460817
320.0,276.0,460817
321.0,406.0,460817
322.0,484.0,460817
323.0,289.0,460817
324.0,127.0,460817
325.0,262.0,460817
326.0,292.0,460817
327.0,125.0,460817
328.0,380.0,460817
329.0,308.0,460817
330.0,121.0,460817
31.0,104.0,460817
32.0,189.0,460817
33.0,268.0,460817
34.0,126.0,460817
35.0,532.0,460817
36.0,90.0,460817
37.0,630.0,460817
38.0,116.0,460817
39.0,198.0,460817
40.0,287.0,460817
41.0,33.0,460817
42.0,70.0,460817
43.0,381.0,460817
44.0,130.0,460817
45.0,62.0,460817
46.0,259.0,460817
47.0,295.0,460817
48.0,112.0,460817
49.0,284.0,460817
50.0,581.0,460817
51.0,147.0,460817
52.0,122.0,460817
53.0,177.0,460817
54.0,278.0,460817
55.0,604.0,460817
56.0,89.0,460817
57.0,381.0,460817
58.0,114.0,460817
59.0,212.0,460817
60.0,426.0,460817
331.0,550.0,460817
332.0,10.0,460817
333.0,511.0,460817
334.0,344.0,460817
335.0,16.0,460817
336.0,46.0,460817
337.0,90.0,460817
338.0,167.0,460817
339.0,280.0,460817
340.0,204.0,460817
341.0,125.0,460817
342.0,539.0,460817
343.0,147.0,460817
344.0,293.0,460817
345.0,203.0,460817
346.0,587.0,460817
347.0,126.0,460817
348.0,119.0,460817
349.0,477.0,460817
350.0,543.0,460817
351.0,317.0,460817
352.0,308.0,460817
353.0,221.0,460817
354.0,635.0,460817
355.0,129.0,460817
356.0,153.0,460817
357.0,181.0,460817
358.0,342.0,460817
359.0,593.0,460817
360.0,227.0,460817
61.0,222.0,460817
62.0,197.0,460817
63.0,468.0,460817
64.0,121.0,460817
65.0,201.0,460817
66.0,612.0,460817
67.0,369.0,460817
68.0,311.0,460817
69.0,239.0,460817
70.0,530.0,460817
71.0,404.0,460817
72.0,459.0,460817
73.0,75.0,460817
74.0,373.0,460817
75.0,99.0,460817
76.0,248.0,460817
77.0,80.0,460817
78.0,381.0,460817
79.0,334.0,460817
80.0,228.0,460817
81.0,352.0,460817
82.0,80.0,460817
83.0,227.0,460817
84.0,156.0,460817
85.0,120.0,460817
86.0,146.0,460817
87.0,152.0,460817
88.0,72.0,460817
89.0,408.0,460817
90.0,217.0,460817
361.0,101.0,460817
362.0,395.0,460817
363.0,247.0,460817
364.0,230.0,460817
365.0,128.0,460817
366.0,328.0,460817
367.0,356.0,460817
368.0,163.0,460817
369.0,175.0,460817
370.0,621.0,460817
