Sr_no,Marks,Code
1.0,38.0,441203
2.0,5.0,441203
3.0,144.0,441203
4.0,115.0,441203
5.0,105.0,441203
6.0,79.0,441203
7.0,90.0,441203
8.0,55.0,441203
9.0,97.0,441203
10.0,43.0,441203
11.0,115.0,441203
12.0,16.0,441203
13.0,356.0,441203
14.0,119.0,441203
15.0,75.0,441203
16.0,115.0,441203
17.0,85.0,441203
18.0,0.0,441203
19.0,100.0,441203
20.0,41.0,441203
21.0,60.0,441203
22.0,175.0,441203
23.0,588.0,441203
24.0,99.0,441203
25.0,21.0,441203
26.0,75.0,441203
27.0,40.0,441203
28.0,143.0,441203
29.0,177.0,441203
30.0,-20.0,441203
31.0,131.0,441203
32.0,56.0,441203
33.0,29.0,441203
34.0,113.0,441203
35.0,148.0,441203
36.0,56.0,441203
37.0,70.0,441203
38.0,35.0,441203
39.0,150.0,441203
40.0,393.0,441203
41.0,168.0,441203
42.0,42.0,441203
43.0,11.0,441203
44.0,43.0,441203
45.0,62.0,441203
46.0,144.0,441203
47.0,65.0,441203
48.0,45.0,441203
49.0,70.0,441203
50.0,96.0,441203
51.0,67.0,441203
52.0,42.0,441203
53.0,135.0,441203
54.0,43.0,441203
55.0,115.0,441203
56.0,73.0,441203
57.0,35.0,441203
58.0,99.0,441203
59.0,75.0,441203
60.0,378.0,441203
61.0,65.0,441203
62.0,228.0,441203
63.0,38.0,441203
64.0,81.0,441203
65.0,68.0,441203
66.0,474.0,441203
67.0,103.0,441203
68.0,49.0,441203
69.0,24.0,441203
70.0,58.0,441203
71.0,240.0,441203
72.0,311.0,441203
73.0,76.0,441203
74.0,78.0,441203
75.0,556.0,441203
76.0,43.0,441203
77.0,69.0,441203
78.0,58.0,441203
79.0,90.0,441203
80.0,99.0,441203
81.0,294.0,441203
82.0,250.0,441203
83.0,29.0,441203
84.0,176.0,441203
85.0,101.0,441203
86.0,80.0,441203
87.0,43.0,441203
88.0,90.0,441203
89.0,64.0,441203
90.0,153.0,441203
91.0,394.0,441203
92.0,265.0,441203
93.0,196.0,441203
94.0,72.0,441203
95.0,261.0,441203
96.0,160.0,441203
97.0,73.0,441203
98.0,5.0,441203
99.0,65.0,441203
100.0,58.0,441203
101.0,356.0,441203
102.0,159.0,441203
103.0,249.0,441203
104.0,109.0,441203
105.0,58.0,441203
106.0,69.0,441203
107.0,63.0,441203
108.0,151.0,441203
109.0,66.0,441203
110.0,121.0,441203
111.0,56.0,441203
112.0,153.0,441203
113.0,104.0,441203
114.0,54.0,441203
115.0,90.0,441203
116.0,57.0,441203
117.0,43.0,441203
118.0,140.0,441203
119.0,51.0,441203
120.0,33.0,441203
121.0,132.0,441203
122.0,50.0,441203
123.0,77.0,441203
124.0,135.0,441203
125.0,418.0,441203
126.0,379.0,441203
127.0,341.0,441203
128.0,100.0,441203
129.0,50.0,441203
130.0,81.0,441203
131.0,109.0,441203
132.0,69.0,441203
133.0,35.0,441203
134.0,205.0,441203
135.0,180.0,441203
136.0,85.0,441203
137.0,90.0,441203
138.0,55.0,441203
139.0,75.0,441203
140.0,158.0,441203
141.0,245.0,441203
142.0,224.0,441203
143.0,70.0,441203
144.0,126.0,441203
145.0,83.0,441203
146.0,16.0,441203
147.0,31.0,441203
148.0,109.0,441203
149.0,106.0,441203
150.0,84.0,441203
151.0,14.0,441203
152.0,244.0,441203
153.0,217.0,441203
154.0,110.0,441203
155.0,106.0,441203
156.0,50.0,441203
157.0,34.0,441203
158.0,123.0,441203
159.0,61.0,441203
160.0,95.0,441203
161.0,92.0,441203
162.0,121.0,441203
163.0,61.0,441203
164.0,95.0,441203
165.0,63.0,441203
166.0,454.0,441203
167.0,70.0,441203
168.0,120.0,441203
169.0,99.0,441203
170.0,396.0,441203
171.0,115.0,441203
172.0,635.0,441203
173.0,152.0,441203
174.0,96.0,441203
175.0,75.0,441203
176.0,141.0,441203
177.0,35.0,441203
178.0,102.0,441203
179.0,20.0,441203
180.0,90.0,441203
181.0,114.0,441203
182.0,65.0,441203
183.0,107.0,441203
184.0,135.0,441203
185.0,68.0,441203
186.0,71.0,441203
187.0,89.0,441203
188.0,63.0,441203
189.0,315.0,441203
190.0,70.0,441203
191.0,79.0,441203
192.0,241.0,441203
193.0,107.0,441203
194.0,115.0,441203
195.0,73.0,441203
196.0,43.0,441203
197.0,53.0,441203
198.0,68.0,441203
199.0,255.0,441203
200.0,90.0,441203
201.0,77.0,441203
202.0,120.0,441203
203.0,107.0,441203
204.0,81.0,441203
205.0,104.0,441203
206.0,336.0,441203
207.0,180.0,441203
208.0,33.0,441203
209.0,224.0,441203
210.0,365.0,441203
211.0,235.0,441203
212.0,63.0,441203
213.0,116.0,441203
214.0,261.0,441203
215.0,45.0,441203
216.0,572.0,441203
217.0,591.0,441203
218.0,98.0,441203
219.0,29.0,441203
220.0,55.0,441203
221.0,107.0,441203
222.0,342.0,441203
223.0,150.0,441203
224.0,159.0,441203
225.0,75.0,441203
226.0,91.0,441203
227.0,55.0,441203
228.0,37.0,441203
229.0,88.0,441203
230.0,116.0,441203
231.0,379.0,441203
232.0,82.0,441203
233.0,107.0,441203
234.0,208.0,441203
235.0,95.0,441203
236.0,167.0,441203
237.0,433.0,441203
238.0,108.0,441203
239.0,100.0,441203
240.0,52.0,441203
241.0,214.0,441203
242.0,209.0,441203
243.0,47.0,441203
244.0,103.0,441203
245.0,34.0,441203
246.0,45.0,441203
247.0,62.0,441203
248.0,75.0,441203
249.0,120.0,441203
250.0,47.0,441203
251.0,73.0,441203
252.0,145.0,441203
253.0,34.0,441203
254.0,207.0,441203
255.0,5.0,441203
256.0,334.0,441203
257.0,92.0,441203
258.0,50.0,441203
259.0,407.0,441203
260.0,55.0,441203
261.0,163.0,441203
262.0,27.0,441203
263.0,41.0,441203
264.0,316.0,441203
265.0,95.0,441203
266.0,272.0,441203
267.0,120.0,441203
268.0,8.0,441203
269.0,80.0,441203
