Sr_no,Marks,Code
1.0,322.0,240801
2.0,125.0,240801
3.0,420.0,240801
4.0,356.0,240801
5.0,472.0,240801
6.0,70.0,240801
7.0,141.0,240801
8.0,67.0,240801
9.0,567.0,240801
10.0,320.0,240801
11.0,132.0,240801
12.0,50.0,240801
13.0,226.0,240801
14.0,78.0,240801
15.0,159.0,240801
16.0,414.0,240801
17.0,202.0,240801
18.0,113.0,240801
19.0,110.0,240801
20.0,227.0,240801
21.0,197.0,240801
22.0,190.0,240801
23.0,399.0,240801
24.0,315.0,240801
25.0,484.0,240801
26.0,73.0,240801
27.0,89.0,240801
28.0,149.0,240801
29.0,168.0,240801
30.0,174.0,240801
301.0,133.0,240801
302.0,391.0,240801
303.0,346.0,240801
304.0,184.0,240801
305.0,505.0,240801
306.0,204.0,240801
307.0,425.0,240801
308.0,98.0,240801
309.0,126.0,240801
310.0,168.0,240801
311.0,191.0,240801
312.0,84.0,240801
313.0,130.0,240801
314.0,337.0,240801
315.0,85.0,240801
316.0,357.0,240801
317.0,602.0,240801
318.0,129.0,240801
319.0,145.0,240801
320.0,162.0,240801
321.0,426.0,240801
322.0,218.0,240801
323.0,271.0,240801
324.0,576.0,240801
325.0,123.0,240801
326.0,475.0,240801
327.0,120.0,240801
328.0,179.0,240801
329.0,216.0,240801
330.0,168.0,240801
31.0,155.0,240801
32.0,328.0,240801
33.0,128.0,240801
34.0,145.0,240801
35.0,56.0,240801
36.0,292.0,240801
37.0,150.0,240801
38.0,109.0,240801
39.0,405.0,240801
40.0,406.0,240801
41.0,230.0,240801
42.0,624.0,240801
43.0,151.0,240801
44.0,214.0,240801
45.0,152.0,240801
46.0,458.0,240801
47.0,105.0,240801
48.0,350.0,240801
49.0,422.0,240801
50.0,135.0,240801
51.0,91.0,240801
52.0,70.0,240801
53.0,80.0,240801
54.0,278.0,240801
55.0,347.0,240801
56.0,458.0,240801
57.0,234.0,240801
58.0,72.0,240801
59.0,214.0,240801
60.0,89.0,240801
331.0,435.0,240801
332.0,155.0,240801
333.0,436.0,240801
334.0,231.0,240801
335.0,46.0,240801
336.0,218.0,240801
337.0,45.0,240801
338.0,291.0,240801
339.0,165.0,240801
340.0,127.0,240801
341.0,399.0,240801
342.0,86.0,240801
343.0,200.0,240801
344.0,90.0,240801
345.0,251.0,240801
346.0,337.0,240801
347.0,143.0,240801
348.0,171.0,240801
349.0,169.0,240801
350.0,502.0,240801
351.0,139.0,240801
352.0,61.0,240801
353.0,231.0,240801
354.0,515.0,240801
355.0,127.0,240801
356.0,96.0,240801
357.0,210.0,240801
358.0,206.0,240801
359.0,63.0,240801
360.0,147.0,240801
61.0,84.0,240801
62.0,213.0,240801
63.0,229.0,240801
64.0,187.0,240801
65.0,603.0,240801
66.0,41.0,240801
67.0,210.0,240801
68.0,108.0,240801
69.0,122.0,240801
70.0,216.0,240801
71.0,121.0,240801
72.0,293.0,240801
73.0,30.0,240801
74.0,62.0,240801
75.0,420.0,240801
76.0,130.0,240801
77.0,187.0,240801
78.0,226.0,240801
79.0,100.0,240801
80.0,266.0,240801
81.0,64.0,240801
82.0,234.0,240801
83.0,167.0,240801
84.0,118.0,240801
85.0,188.0,240801
86.0,167.0,240801
87.0,164.0,240801
88.0,100.0,240801
89.0,61.0,240801
90.0,238.0,240801
361.0,5.0,240801
362.0,442.0,240801
363.0,87.0,240801
364.0,262.0,240801
365.0,136.0,240801
366.0,549.0,240801
367.0,386.0,240801
368.0,85.0,240801
369.0,50.0,240801
370.0,269.0,240801
371.0,59.0,240801
372.0,412.0,240801
373.0,61.0,240801
374.0,59.0,240801
375.0,302.0,240801
376.0,105.0,240801
377.0,122.0,240801
378.0,67.0,240801
379.0,200.0,240801
380.0,80.0,240801
381.0,166.0,240801
382.0,586.0,240801
383.0,327.0,240801
384.0,144.0,240801
385.0,455.0,240801
386.0,77.0,240801
387.0,484.0,240801
388.0,178.0,240801
389.0,382.0,240801
390.0,240.0,240801
91.0,218.0,240801
92.0,325.0,240801
93.0,484.0,240801
94.0,277.0,240801
95.0,370.0,240801
96.0,83.0,240801
97.0,583.0,240801
98.0,101.0,240801
99.0,107.0,240801
100.0,134.0,240801
101.0,270.0,240801
102.0,207.0,240801
103.0,164.0,240801
104.0,91.0,240801
105.0,105.0,240801
106.0,150.0,240801
107.0,538.0,240801
108.0,120.0,240801
109.0,146.0,240801
110.0,368.0,240801
111.0,457.0,240801
112.0,135.0,240801
113.0,90.0,240801
114.0,433.0,240801
115.0,162.0,240801
116.0,115.0,240801
117.0,245.0,240801
118.0,-5.0,240801
119.0,359.0,240801
120.0,249.0,240801
391.0,134.0,240801
392.0,194.0,240801
393.0,492.0,240801
394.0,162.0,240801
395.0,331.0,240801
396.0,75.0,240801
397.0,546.0,240801
398.0,131.0,240801
399.0,86.0,240801
400.0,313.0,240801
401.0,493.0,240801
402.0,436.0,240801
403.0,111.0,240801
404.0,585.0,240801
405.0,132.0,240801
406.0,359.0,240801
407.0,313.0,240801
408.0,212.0,240801
409.0,248.0,240801
410.0,349.0,240801
411.0,99.0,240801
412.0,389.0,240801
413.0,63.0,240801
414.0,177.0,240801
415.0,39.0,240801
416.0,681.0,240801
417.0,79.0,240801
418.0,337.0,240801
419.0,137.0,240801
420.0,199.0,240801
121.0,169.0,240801
122.0,124.0,240801
123.0,336.0,240801
124.0,50.0,240801
125.0,147.0,240801
126.0,433.0,240801
127.0,495.0,240801
128.0,138.0,240801
129.0,111.0,240801
130.0,392.0,240801
131.0,385.0,240801
132.0,113.0,240801
133.0,117.0,240801
134.0,303.0,240801
135.0,379.0,240801
136.0,270.0,240801
137.0,139.0,240801
138.0,234.0,240801
139.0,24.0,240801
140.0,95.0,240801
141.0,302.0,240801
142.0,569.0,240801
143.0,529.0,240801
144.0,409.0,240801
145.0,149.0,240801
146.0,213.0,240801
147.0,121.0,240801
148.0,235.0,240801
149.0,32.0,240801
150.0,80.0,240801
421.0,521.0,240801
422.0,207.0,240801
423.0,504.0,240801
424.0,286.0,240801
425.0,180.0,240801
426.0,205.0,240801
427.0,253.0,240801
428.0,127.0,240801
429.0,172.0,240801
430.0,71.0,240801
431.0,143.0,240801
432.0,639.0,240801
433.0,241.0,240801
434.0,159.0,240801
435.0,222.0,240801
436.0,55.0,240801
437.0,107.0,240801
438.0,218.0,240801
439.0,125.0,240801
440.0,42.0,240801
441.0,63.0,240801
442.0,93.0,240801
443.0,146.0,240801
444.0,196.0,240801
445.0,555.0,240801
446.0,147.0,240801
447.0,29.0,240801
448.0,470.0,240801
449.0,102.0,240801
450.0,148.0,240801
151.0,130.0,240801
152.0,189.0,240801
153.0,232.0,240801
154.0,522.0,240801
155.0,123.0,240801
156.0,220.0,240801
157.0,190.0,240801
158.0,666.0,240801
159.0,158.0,240801
160.0,216.0,240801
161.0,46.0,240801
162.0,412.0,240801
163.0,84.0,240801
164.0,199.0,240801
165.0,423.0,240801
166.0,358.0,240801
167.0,28.0,240801
168.0,584.0,240801
169.0,259.0,240801
170.0,391.0,240801
171.0,43.0,240801
172.0,135.0,240801
173.0,178.0,240801
174.0,206.0,240801
175.0,250.0,240801
176.0,164.0,240801
177.0,152.0,240801
178.0,254.0,240801
179.0,627.0,240801
180.0,178.0,240801
451.0,105.0,240801
452.0,215.0,240801
453.0,125.0,240801
454.0,162.0,240801
455.0,451.0,240801
456.0,119.0,240801
457.0,333.0,240801
458.0,398.0,240801
459.0,324.0,240801
460.0,171.0,240801
461.0,85.0,240801
462.0,220.0,240801
463.0,245.0,240801
464.0,382.0,240801
465.0,304.0,240801
466.0,544.0,240801
467.0,40.0,240801
468.0,428.0,240801
469.0,132.0,240801
470.0,426.0,240801
471.0,118.0,240801
472.0,95.0,240801
473.0,312.0,240801
474.0,172.0,240801
475.0,84.0,240801
476.0,411.0,240801
477.0,199.0,240801
478.0,153.0,240801
479.0,92.0,240801
480.0,132.0,240801
181.0,136.0,240801
182.0,120.0,240801
183.0,20.0,240801
