Sr_no,Marks,Code
1.0,457.0,120501
2.0,582.0,120501
3.0,537.0,120501
4.0,584.0,120501
5.0,324.0,120501
6.0,412.0,120501
7.0,266.0,120501
8.0,431.0,120501
9.0,162.0,120501
10.0,348.0,120501
11.0,65.0,120501
12.0,209.0,120501
13.0,325.0,120501
14.0,49.0,120501
15.0,172.0,120501
16.0,310.0,120501
17.0,146.0,120501
18.0,-15.0,120501
19.0,656.0,120501
20.0,329.0,120501
21.0,621.0,120501
22.0,295.0,120501
23.0,646.0,120501
24.0,412.0,120501
25.0,74.0,120501
26.0,152.0,120501
27.0,432.0,120501
28.0,187.0,120501
29.0,49.0,120501
30.0,343.0,120501
301.0,568.0,120501
302.0,326.0,120501
303.0,221.0,120501
304.0,257.0,120501
305.0,441.0,120501
306.0,388.0,120501
307.0,664.0,120501
308.0,199.0,120501
309.0,543.0,120501
310.0,563.0,120501
311.0,491.0,120501
312.0,390.0,120501
313.0,535.0,120501
314.0,195.0,120501
315.0,66.0,120501
316.0,110.0,120501
317.0,280.0,120501
318.0,363.0,120501
319.0,465.0,120501
320.0,345.0,120501
321.0,305.0,120501
322.0,488.0,120501
323.0,39.0,120501
324.0,99.0,120501
325.0,261.0,120501
326.0,643.0,120501
327.0,437.0,120501
328.0,498.0,120501
329.0,671.0,120501
330.0,69.0,120501
601.0,478.0,120501
602.0,99.0,120501
603.0,291.0,120501
604.0,436.0,120501
605.0,546.0,120501
606.0,456.0,120501
607.0,459.0,120501
608.0,133.0,120501
609.0,312.0,120501
610.0,195.0,120501
611.0,62.0,120501
612.0,402.0,120501
613.0,524.0,120501
614.0,77.0,120501
615.0,54.0,120501
616.0,92.0,120501
617.0,695.0,120501
618.0,381.0,120501
619.0,396.0,120501
620.0,337.0,120501
621.0,622.0,120501
622.0,600.0,120501
623.0,103.0,120501
624.0,295.0,120501
625.0,566.0,120501
626.0,102.0,120501
627.0,521.0,120501
628.0,300.0,120501
629.0,241.0,120501
630.0,501.0,120501
901.0,341.0,120501
902.0,466.0,120501
903.0,140.0,120501
904.0,140.0,120501
905.0,208.0,120501
906.0,246.0,120501
907.0,617.0,120501
908.0,344.0,120501
909.0,381.0,120501
910.0,133.0,120501
911.0,56.0,120501
912.0,350.0,120501
