Sr_no,Marks,Code
1.0,185.0,302901
2.0,130.0,302901
3.0,343.0,302901
4.0,321.0,302901
5.0,241.0,302901
6.0,43.0,302901
7.0,147.0,302901
8.0,339.0,302901
9.0,358.0,302901
10.0,55.0,302901
11.0,190.0,302901
12.0,309.0,302901
13.0,23.0,302901
14.0,75.0,302901
15.0,180.0,302901
16.0,215.0,302901
17.0,44.0,302901
18.0,133.0,302901
19.0,119.0,302901
20.0,88.0,302901
21.0,86.0,302901
22.0,75.0,302901
23.0,435.0,302901
24.0,1.0,302901
25.0,68.0,302901
26.0,336.0,302901
27.0,144.0,302901
28.0,165.0,302901
29.0,100.0,302901
30.0,118.0,302901
301.0,21.0,302901
302.0,123.0,302901
303.0,94.0,302901
304.0,309.0,302901
305.0,381.0,302901
306.0,188.0,302901
307.0,89.0,302901
308.0,387.0,302901
309.0,140.0,302901
310.0,511.0,302901
311.0,231.0,302901
312.0,31.0,302901
313.0,61.0,302901
314.0,282.0,302901
315.0,159.0,302901
316.0,388.0,302901
317.0,76.0,302901
318.0,155.0,302901
319.0,55.0,302901
320.0,196.0,302901
321.0,213.0,302901
322.0,251.0,302901
323.0,44.0,302901
324.0,197.0,302901
325.0,80.0,302901
326.0,451.0,302901
327.0,192.0,302901
328.0,275.0,302901
329.0,44.0,302901
330.0,128.0,302901
31.0,176.0,302901
32.0,150.0,302901
33.0,622.0,302901
34.0,101.0,302901
35.0,557.0,302901
36.0,261.0,302901
37.0,74.0,302901
38.0,42.0,302901
39.0,107.0,302901
40.0,90.0,302901
41.0,246.0,302901
42.0,210.0,302901
43.0,414.0,302901
44.0,337.0,302901
45.0,223.0,302901
46.0,276.0,302901
47.0,77.0,302901
48.0,5.0,302901
49.0,38.0,302901
50.0,569.0,302901
51.0,170.0,302901
52.0,83.0,302901
53.0,172.0,302901
54.0,77.0,302901
55.0,278.0,302901
56.0,410.0,302901
57.0,159.0,302901
58.0,554.0,302901
59.0,286.0,302901
60.0,161.0,302901
331.0,45.0,302901
332.0,226.0,302901
333.0,148.0,302901
334.0,58.0,302901
335.0,108.0,302901
336.0,560.0,302901
337.0,248.0,302901
338.0,52.0,302901
339.0,114.0,302901
340.0,46.0,302901
341.0,98.0,302901
342.0,394.0,302901
343.0,161.0,302901
344.0,57.0,302901
345.0,193.0,302901
346.0,69.0,302901
347.0,76.0,302901
348.0,319.0,302901
349.0,417.0,302901
350.0,77.0,302901
351.0,332.0,302901
352.0,569.0,302901
353.0,369.0,302901
354.0,229.0,302901
355.0,158.0,302901
356.0,0.0,302901
357.0,268.0,302901
358.0,85.0,302901
359.0,238.0,302901
360.0,105.0,302901
61.0,306.0,302901
62.0,260.0,302901
63.0,224.0,302901
64.0,106.0,302901
65.0,184.0,302901
66.0,417.0,302901
67.0,284.0,302901
68.0,260.0,302901
69.0,398.0,302901
70.0,128.0,302901
71.0,328.0,302901
72.0,160.0,302901
73.0,349.0,302901
74.0,208.0,302901
75.0,34.0,302901
76.0,50.0,302901
77.0,60.0,302901
78.0,186.0,302901
79.0,223.0,302901
80.0,271.0,302901
81.0,450.0,302901
82.0,480.0,302901
83.0,377.0,302901
84.0,379.0,302901
85.0,324.0,302901
86.0,106.0,302901
87.0,492.0,302901
88.0,103.0,302901
89.0,172.0,302901
90.0,439.0,302901
361.0,87.0,302901
362.0,395.0,302901
363.0,137.0,302901
364.0,603.0,302901
365.0,18.0,302901
366.0,637.0,302901
367.0,267.0,302901
368.0,314.0,302901
369.0,292.0,302901
370.0,95.0,302901
371.0,82.0,302901
372.0,95.0,302901
373.0,187.0,302901
374.0,413.0,302901
375.0,86.0,302901
376.0,173.0,302901
377.0,75.0,302901
378.0,125.0,302901
379.0,244.0,302901
380.0,69.0,302901
381.0,153.0,302901
382.0,205.0,302901
383.0,112.0,302901
384.0,67.0,302901
385.0,337.0,302901
386.0,255.0,302901
387.0,105.0,302901
388.0,392.0,302901
389.0,291.0,302901
390.0,371.0,302901
91.0,102.0,302901
92.0,179.0,302901
93.0,186.0,302901
94.0,113.0,302901
95.0,303.0,302901
96.0,335.0,302901
97.0,160.0,302901
98.0,237.0,302901
99.0,59.0,302901
100.0,100.0,302901
101.0,350.0,302901
102.0,85.0,302901
103.0,71.0,302901
104.0,195.0,302901
105.0,20.0,302901
106.0,61.0,302901
107.0,138.0,302901
108.0,353.0,302901
109.0,405.0,302901
110.0,297.0,302901
111.0,104.0,302901
112.0,377.0,302901
113.0,170.0,302901
114.0,325.0,302901
115.0,13.0,302901
116.0,58.0,302901
117.0,92.0,302901
118.0,41.0,302901
119.0,109.0,302901
120.0,652.0,302901
391.0,319.0,302901
392.0,106.0,302901
393.0,336.0,302901
394.0,521.0,302901
395.0,413.0,302901
396.0,139.0,302901
397.0,116.0,302901
398.0,65.0,302901
399.0,50.0,302901
400.0,499.0,302901
401.0,100.0,302901
402.0,113.0,302901
403.0,493.0,302901
404.0,671.0,302901
405.0,183.0,302901
406.0,53.0,302901
407.0,286.0,302901
408.0,61.0,302901
409.0,90.0,302901
