Sr_no,Marks,Code
1.0,145.0,450902
2.0,250.0,450902
3.0,70.0,450902
4.0,99.0,450902
5.0,42.0,450902
6.0,233.0,450902
7.0,121.0,450902
8.0,80.0,450902
9.0,116.0,450902
10.0,79.0,450902
11.0,129.0,450902
12.0,82.0,450902
13.0,141.0,450902
14.0,48.0,450902
15.0,234.0,450902
16.0,160.0,450902
17.0,141.0,450902
18.0,144.0,450902
19.0,175.0,450902
20.0,67.0,450902
21.0,98.0,450902
22.0,42.0,450902
23.0,486.0,450902
24.0,140.0,450902
25.0,272.0,450902
26.0,162.0,450902
27.0,56.0,450902
28.0,56.0,450902
29.0,172.0,450902
30.0,44.0,450902
31.0,25.0,450902
32.0,65.0,450902
33.0,183.0,450902
34.0,91.0,450902
35.0,161.0,450902
36.0,74.0,450902
37.0,60.0,450902
38.0,60.0,450902
39.0,117.0,450902
40.0,134.0,450902
41.0,99.0,450902
42.0,190.0,450902
43.0,86.0,450902
44.0,208.0,450902
45.0,158.0,450902
46.0,10.0,450902
47.0,130.0,450902
48.0,249.0,450902
49.0,252.0,450902
50.0,80.0,450902
51.0,90.0,450902
52.0,430.0,450902
53.0,175.0,450902
54.0,51.0,450902
55.0,75.0,450902
56.0,243.0,450902
57.0,53.0,450902
58.0,216.0,450902
59.0,282.0,450902
60.0,146.0,450902
61.0,172.0,450902
62.0,150.0,450902
63.0,231.0,450902
64.0,55.0,450902
65.0,79.0,450902
66.0,30.0,450902
67.0,70.0,450902
68.0,60.0,450902
69.0,212.0,450902
70.0,42.0,450902
71.0,444.0,450902
72.0,180.0,450902
73.0,111.0,450902
74.0,102.0,450902
75.0,170.0,450902
76.0,45.0,450902
77.0,230.0,450902
78.0,-5.0,450902
79.0,300.0,450902
80.0,209.0,450902
81.0,105.0,450902
82.0,244.0,450902
83.0,89.0,450902
84.0,130.0,450902
85.0,234.0,450902
86.0,296.0,450902
87.0,403.0,450902
88.0,52.0,450902
89.0,546.0,450902
90.0,82.0,450902
91.0,66.0,450902
92.0,29.0,450902
93.0,98.0,450902
94.0,365.0,450902
95.0,50.0,450902
96.0,94.0,450902
97.0,232.0,450902
98.0,191.0,450902
99.0,85.0,450902
100.0,363.0,450902
101.0,49.0,450902
102.0,52.0,450902
103.0,82.0,450902
104.0,112.0,450902
105.0,72.0,450902
106.0,299.0,450902
107.0,198.0,450902
108.0,63.0,450902
109.0,74.0,450902
110.0,89.0,450902
111.0,111.0,450902
112.0,118.0,450902
113.0,74.0,450902
114.0,329.0,450902
115.0,69.0,450902
116.0,89.0,450902
117.0,51.0,450902
118.0,276.0,450902
119.0,114.0,450902
120.0,145.0,450902
121.0,84.0,450902
122.0,80.0,450902
123.0,32.0,450902
124.0,241.0,450902
125.0,233.0,450902
126.0,-5.0,450902
127.0,117.0,450902
128.0,40.0,450902
129.0,71.0,450902
130.0,389.0,450902
131.0,133.0,450902
132.0,78.0,450902
133.0,83.0,450902
134.0,310.0,450902
135.0,85.0,450902
136.0,104.0,450902
137.0,170.0,450902
138.0,232.0,450902
139.0,108.0,450902
140.0,91.0,450902
141.0,119.0,450902
142.0,101.0,450902
143.0,375.0,450902
144.0,345.0,450902
145.0,481.0,450902
146.0,188.0,450902
147.0,85.0,450902
148.0,119.0,450902
149.0,242.0,450902
150.0,149.0,450902
151.0,211.0,450902
152.0,167.0,450902
